x_0,x_1,y
106,141,0
341,423,1
111,409,0
299,485,1
428,13,1
323,326,1
433,87,1
441,455,1
314,9,1
161,111,0
112,43,0
148,28,0
75,293,0
381,277,1
166,367,0
485,28,1
276,287,1
253,398,0
413,139,1
201,327,0
58,284,0
369,282,1
353,497,1
236,136,0
254,247,0
32,86,0
126,259,0
473,380,1
45,281,0
88,116,0
271,6,1
386,250,1
239,363,0
306,68,1
394,307,1
190,427,0
471,249,1
488,62,1
161,386,0
79,269,0
300,216,1
53,293,0
186,216,0
428,457,1
238,29,0
410,12,1
239,290,0
252,471,0
397,369,1
250,496,0
324,364,1
243,220,0
139,404,0
170,5,0
53,37,0
94,284,0
315,415,1
182,283,0
250,347,0
344,252,1
436,110,1
405,262,1
473,476,1
42,61,0
357,343,1
28,35,0
164,154,0
337,336,1
489,474,1
186,465,0
94,200,0
325,244,1
497,148,1
178,335,0
308,31,1
167,168,0
88,55,0
235,23,0
403,167,1
460,375,1
352,339,1
179,67,0
362,158,1
25,39,0
189,314,0
249,81,0
407,311,1
265,365,0
299,288,1
166,148,0
18,54,0
202,163,0
314,173,1
159,227,0
396,26,1
148,446,0
330,284,1
298,430,1
454,447,1
317,132,1
367,394,1
455,262,1
203,112,0
363,408,1
352,89,1
372,56,1
424,382,1
99,14,0
436,64,1
414,221,1
318,85,1
309,393,1
460,287,1
174,481,0
486,54,1
415,190,1
90,218,0
157,11,0
447,52,1
488,66,1
173,146,0
377,42,1
417,280,1
368,379,1
236,456,0
54,459,0
404,465,1
462,287,1
476,123,1
365,385,1
94,41,0
310,78,1
75,457,0
426,489,1
333,434,1
259,224,0
203,356,0
0,108,0
224,282,0
59,7,0
238,67,0
113,109,0
222,225,0
34,204,0
435,469,1
17,408,0
295,450,1
298,128,1
407,281,1
492,74,1
219,477,0
281,28,1
439,248,1
408,283,1
105,349,0
496,174,1
427,155,1
304,149,1
77,265,0
276,426,1
448,238,1
93,167,0
363,59,1
430,277,1
83,247,0
10,289,0
320,373,1
127,458,0
491,368,1
276,312,1
239,194,0
348,455,1
465,57,1
54,307,0
12,296,0
431,453,1
293,88,1
326,337,1
56,195,0
367,295,1
421,255,1
49,490,0
387,114,1
323,293,1
387,241,1
474,29,1
33,131,0
196,42,0
445,251,1
462,217,1
143,227,0
58,8,0
359,50,1
272,155,1
308,102,1
336,136,1
40,466,0
347,318,1
201,44,0
205,60,0
289,159,1
308,232,1
354,120,1
476,232,1
476,162,1
441,197,1
160,331,0
206,324,0
77,134,0
160,334,0
194,477,0
188,125,0
483,453,1
429,37,1
113,111,0
377,223,1
310,490,1
388,355,1
346,318,1
232,431,0
391,393,1
339,233,1
229,117,0
225,416,0
430,208,1
245,419,0
233,392,0
136,43,0
420,275,1
281,121,1
433,130,1
384,215,1
364,479,1
376,310,1
421,412,1
157,38,0
410,426,1
434,317,1
409,82,1
332,179,1
307,32,1
1,35,0
173,219,0
348,173,1
419,211,1
364,248,1
280,11,1
80,328,0
303,344,1
90,262,0
438,344,1
481,159,1
162,294,0
269,56,1
428,329,1
390,499,1
197,68,0
264,262,0
290,446,1
416,40,1
150,62,0
456,222,1
62,231,0
129,434,0
490,150,1
312,286,1
21,207,0
270,420,0
411,123,1
25,420,0
424,322,1
284,175,1
285,493,1
152,172,0
83,305,0
213,87,0
47,2,0
3,106,0
462,171,1
138,81,0
367,120,1
68,22,0
482,481,1
394,265,1
399,204,1
251,33,0
452,196,1
496,15,1
398,201,1
17,197,0
363,152,1
211,363,0
447,203,1
198,63,0
266,320,0
236,211,0
197,65,0
360,117,1
255,252,0
218,45,0
103,213,0
483,211,1
188,295,0
378,274,1
374,316,1
155,71,0
98,486,0
112,99,0
416,228,1
17,182,0
216,286,0
312,325,1
479,379,1
471,394,1
301,2,1
471,459,1
107,467,0
146,91,0
431,242,1
326,267,1
438,159,1
303,8,1
286,373,1
410,5,1
319,120,1
344,215,1
164,127,0
464,417,1
211,359,0
179,464,0
368,384,1
325,437,1
9,13,0
360,274,1
55,187,0
291,168,1
74,160,0
311,312,1
211,98,0
393,271,1
377,64,1
434,86,1
125,326,0
290,172,1
75,100,0
116,346,0
163,454,0
251,363,0
430,461,1
284,204,1
109,43,0
154,216,0
344,417,1
284,270,1
70,241,0
181,25,0
406,312,1
279,378,1
12,477,0
398,0,1
300,211,1
167,265,0
234,64,0
122,231,0
32,402,0
13,454,0
22,20,0
309,180,1
335,46,1
446,397,1
497,365,1
119,496,0
224,187,0
2,142,0
76,448,0
346,426,1
498,272,1
446,239,1
240,420,0
93,258,0
152,342,0
400,93,1
173,132,0
213,32,0
283,410,1
137,238,0
112,272,0
197,67,0
483,391,1
75,327,0
165,78,0
201,290,0
66,216,0
22,255,0
456,495,1
219,357,0
378,17,1
352,351,1
26,321,0
369,443,1
259,117,0
195,378,0
444,490,1
248,407,0
304,400,1
305,356,1
402,334,1
431,367,1
468,295,1
116,478,0
386,419,1
338,253,1
331,392,1
71,206,0
221,62,0
245,421,0
420,111,1
229,460,0
89,232,0
315,342,1
359,397,1
339,356,1
33,325,0
491,488,1
188,85,0
363,280,1
199,394,0
51,393,0
116,124,0
349,167,1
229,288,0
168,0,0
452,101,1
492,486,1
103,290,0
484,138,1
280,130,1
367,359,1
451,258,1
73,348,0
126,439,0
422,448,1
176,441,0
423,147,1
317,419,1
223,482,0
108,482,0
45,64,0
159,253,0
70,16,0
366,394,1
9,227,0
76,292,0
85,425,0
234,22,0
57,246,0
367,76,1
72,21,0
416,335,1
336,452,1
67,356,0
332,339,1
475,45,1
399,494,1
372,43,1
298,448,1
37,391,0
175,22,0
250,3,0
60,452,0
139,362,0
366,58,1
7,364,0
111,141,0
329,319,1
31,137,0
348,44,1
266,23,0
332,306,1
128,202,0
332,144,1
427,256,1
202,169,0
374,472,1
387,59,1
15,352,0
223,150,0
456,298,1
488,159,1
102,88,0
250,312,0
147,284,0
345,34,1
166,445,0
371,302,1
236,176,0
114,187,0
93,223,0
471,299,1
334,326,1
487,317,1
331,78,1
63,402,0
85,444,0
183,198,0
326,273,1
26,369,0
456,475,1
77,115,0
313,361,1
112,218,0
356,112,1
271,336,0
257,194,0
287,350,1
448,367,1
486,449,1
172,20,0
455,131,1
294,155,1
141,376,0
82,407,0
132,426,0
431,254,1
368,114,1
422,12,1
437,466,1
27,69,0
430,308,1
100,34,0
424,477,1
35,68,0
336,334,1
137,136,0
280,209,1
430,425,1
55,84,0
434,339,1
289,15,1
175,398,0
419,248,1
277,265,1
465,130,1
486,130,1
395,407,1
38,359,0
62,443,0
382,426,1
333,83,1
311,313,1
481,272,1
288,423,1
188,374,0
455,200,1
73,465,0
481,420,1
416,343,1
66,172,0
330,249,1
311,408,1
32,135,0
480,150,1
18,450,0
132,7,0
205,258,0
335,487,1
163,437,0
322,416,1
171,411,0
74,487,0
344,495,1
304,246,1
62,340,0
244,97,0
463,62,1
440,391,1
280,481,1
493,167,1
350,469,1
403,482,1
440,260,1
277,341,1
308,49,1
172,29,0
489,247,1
140,99,0
53,24,0
48,148,0
126,450,0
281,399,1
465,255,1
4,412,0
451,22,1
425,355,1
94,423,0
31,128,0
172,30,0
0,90,0
304,431,1
138,90,0
432,472,1
130,32,0
374,82,1
90,255,0
157,243,0
335,253,1
427,278,1
291,233,1
274,177,1
318,11,1
278,221,1
192,162,0
245,39,0
475,136,1
464,81,1
156,21,0
133,487,0
13,14,0
155,120,0
467,371,1
319,253,1
365,377,1
344,465,1
314,182,1
422,379,1
156,155,0
446,333,1
44,309,0
36,145,0
393,282,1
44,482,0
16,402,0
23,198,0
465,33,1
441,363,1
431,138,1
264,63,0
271,51,1
311,196,1
149,360,0
258,90,0
341,126,1
307,63,1
166,109,0
24,323,0
290,150,1
402,166,1
424,36,1
54,85,0
154,366,0
249,350,0
336,13,1
321,83,1
21,264,0
89,383,0
374,61,1
225,89,0
386,385,1
295,185,1
483,321,1
394,14,1
357,112,1
275,18,1
456,429,1
182,353,0
462,51,1
248,167,0
106,42,0
18,362,0
339,231,1
337,306,1
165,483,0
188,276,0
201,394,0
409,247,1
279,361,1
208,455,0
493,430,1
379,425,1
17,175,0
262,394,0
64,292,0
58,28,0
263,472,0
352,153,1
426,33,1
230,480,0
401,278,1
269,183,1
468,252,1
415,359,1
54,388,0
201,383,0
493,124,1
460,404,1
357,403,1
42,66,0
368,176,1
406,262,1
138,467,0
324,223,1
59,306,0
327,3,1
167,352,0
469,192,1
477,481,1
144,458,0
12,35,0
146,478,0
386,148,1
443,265,1
493,375,1
172,261,0
144,275,0
191,132,0
421,79,1
118,264,0
102,193,0
15,377,0
231,480,0
149,403,0
76,21,0
403,463,1
102,203,0
358,44,1
10,385,0
146,273,0
458,385,1
419,74,1
54,229,0
22,384,0
15,472,0
301,178,1
269,357,0
193,140,0
42,409,0
25,432,0
396,133,1
489,408,1
483,289,1
298,240,1
147,175,0
352,212,1
371,126,1
59,145,0
390,155,1
473,497,1
380,68,1
471,93,1
78,315,0
54,356,0
70,433,0
427,371,1
484,327,1
454,476,1
226,57,0
299,279,1
273,34,1
8,15,0
206,1,0
50,15,0
423,311,1
399,133,1
332,409,1
352,142,1
238,193,0
255,397,0
10,431,0
141,182,0
250,452,0
335,424,1
102,79,0
473,116,1
81,355,0
466,259,1
365,367,1
94,126,0
423,23,1
364,400,1
129,345,0
469,218,1
34,169,0
98,245,0
33,337,0
66,477,0
176,493,0
491,56,1
54,497,0
453,155,1
218,249,0
242,147,0
17,26,0
56,330,0
124,465,0
160,449,0
365,428,1
373,265,1
29,375,0
383,32,1
67,164,0
453,491,1
13,6,0
160,378,0
89,218,0
298,6,1
253,279,0
437,69,1
104,75,0
28,198,0
374,104,1
326,15,1
35,224,0
463,235,1
349,409,1
460,217,1
454,184,1
347,334,1
333,6,1
154,136,0
241,3,0
437,284,1
401,489,1
385,332,1
328,106,1
274,253,1
288,419,1
478,202,1
467,3,1
254,35,0
125,180,0
434,207,1
181,15,0
86,486,0
207,424,0
288,204,1
417,161,1
93,370,0
67,181,0
387,325,1
198,95,0
26,417,0
294,88,1
210,166,0
221,143,0
59,138,0
124,378,0
156,114,0
290,239,1
222,381,0
309,105,1
432,197,1
233,427,0
379,168,1
221,462,0
52,164,0
338,376,1
271,476,1
361,258,1
405,424,1
346,343,1
273,337,1
49,57,0
137,426,0
44,321,0
459,112,1
141,425,0
247,401,0
475,370,1
302,41,1
343,484,1
488,77,1
126,468,0
400,196,1
442,414,1
329,192,1
401,432,1
326,57,1
474,260,1
451,324,1
398,222,1
137,243,0
68,345,0
65,425,0
237,273,0
342,151,1
438,278,1
204,388,0
249,258,0
102,370,0
332,175,1
352,353,1
256,47,0
256,308,0
254,309,0
143,473,0
389,81,1
357,171,1
3,264,0
373,275,1
9,405,0
176,393,0
478,450,1
471,151,1
381,355,1
416,307,1
361,2,1
321,157,1
352,318,1
390,325,1
470,138,1
392,468,1
384,212,1
359,121,1
359,245,1
420,340,1
15,204,0
122,296,0
378,95,1
400,384,1
211,90,0
304,62,1
248,204,0
460,270,1
477,213,1
467,495,1
316,390,1
490,141,1
462,426,1
495,213,1
383,263,1
417,49,1
20,299,0
293,1,1
164,352,0
250,316,0
173,327,0
190,104,0
195,251,0
152,116,0
264,494,0
319,214,1
230,15,0
139,270,0
122,299,0
147,102,0
463,345,1
74,159,0
364,35,1
386,240,1
411,25,1
68,319,0
82,395,0
325,4,1
179,309,0
302,248,1
59,184,0
489,329,1
429,260,1
238,106,0
23,183,0
105,441,0
215,157,0
229,237,0
129,396,0
472,142,1
114,174,0
286,334,1
140,275,0
451,85,1
492,69,1
427,144,1
88,135,0
224,499,0
123,351,0
93,140,0
222,122,0
214,190,0
283,250,1
68,152,0
101,333,0
437,244,1
157,367,0
281,15,1
378,424,1
281,184,1
308,409,1
52,439,0
51,312,0
4,292,0
217,442,0
304,331,1
424,52,1
327,446,1
363,42,1
405,155,1
263,74,0
436,180,1
329,178,1
248,343,0
182,110,0
166,463,0
5,499,0
456,72,1
306,430,1
398,199,1
200,57,0
274,453,1
457,165,1
420,95,1
167,360,0
247,144,0
353,51,1
324,251,1
212,73,0
338,299,1
451,36,1
472,250,1
107,288,0
153,207,0
360,268,1
302,147,1
318,235,1
394,376,1
253,284,0
432,63,1
315,271,1
439,69,1
367,390,1
75,41,0
399,48,1
66,336,0
402,293,1
311,107,1
24,282,0
27,324,0
245,65,0
285,241,1
40,224,0
484,24,1
440,29,1
310,138,1
155,86,0
12,351,0
448,244,1
116,210,0
136,383,0
392,456,1
355,420,1
324,173,1
210,72,0
146,98,0
463,479,1
90,220,0
397,32,1
301,99,1
103,474,0
311,151,1
192,354,0
324,365,1
45,367,0
248,211,0
434,164,1
34,202,0
182,322,0
349,45,1
333,24,1
235,429,0
427,177,1
66,77,0
478,10,1
154,167,0
19,471,0
200,417,0
200,448,0
340,320,1
119,343,0
189,339,0
288,318,1
47,92,0
180,312,0
363,113,1
448,320,1
368,457,1
408,184,1
155,485,0
191,490,0
449,231,1
227,8,0
180,167,0
351,248,1
58,113,0
238,144,0
160,219,0
449,238,1
204,287,0
62,5,0
331,37,1
107,371,0
159,265,0
339,256,1
102,429,0
387,408,1
23,477,0
463,335,1
302,193,1
397,169,1
288,56,1
436,424,1
138,292,0
24,419,0
423,315,1
451,213,1
227,246,0
492,331,1
100,222,0
333,482,1
375,420,1
167,83,0
378,249,1
257,98,0
3,130,0
238,44,0
390,173,1
177,498,0
307,326,1
327,52,1
219,7,0
218,329,0
186,128,0
417,359,1
452,188,1
27,17,0
431,476,1
280,127,1
388,455,1
363,364,1
84,278,0
243,262,0
357,7,1
285,41,1
217,492,0
432,382,1
122,305,0
185,123,0
288,332,1
267,139,1
120,412,0
155,294,0
248,35,0
364,434,1
298,264,1
461,41,1
170,116,0
440,82,1
430,7,1
222,126,0
244,163,0
139,71,0
406,350,1
0,313,0
343,415,1
408,103,1
294,402,1
201,479,0
306,253,1
371,315,1
463,101,1
132,38,0
390,105,1
154,44,0
179,452,0
328,428,1
67,373,0
455,199,1
311,261,1
151,85,0
309,122,1
481,44,1
176,422,0
370,275,1
475,402,1
336,424,1
199,161,0
345,222,1
157,50,0
102,388,0
449,304,1
494,350,1
199,177,0
432,104,1
254,312,0
413,173,1
280,436,1
63,313,0
431,404,1
202,73,0
427,303,1
18,227,0
413,51,1
276,82,1
278,233,1
268,308,0
75,352,0
37,209,0
233,368,0
42,394,0
491,168,1
341,227,1
399,160,1
319,208,1
105,98,0
226,330,0
306,428,1
144,446,0
207,233,0
470,340,1
1,110,0
40,138,0
241,389,0
131,98,0
66,268,0
146,260,0
8,412,0
483,343,1
468,444,1
75,400,0
59,174,0
153,215,0
477,66,1
313,395,1
312,196,1
468,70,1
322,100,1
463,30,1
369,121,1
452,392,1
174,331,0
297,249,1
157,41,0
401,333,1
435,217,1
130,5,0
350,73,1
112,480,0
204,326,0
255,22,0
262,331,0
258,377,0
448,294,1
436,485,1
252,495,0
100,58,0
364,99,1
95,237,0
192,372,0
421,31,1
344,147,1
0,376,0
170,360,0
293,205,1
409,344,1
48,468,0
6,268,0
383,66,1
4,440,0
182,415,0
429,9,1
324,202,1
321,400,1
216,3,0
33,25,0
114,396,0
488,50,1
479,128,1
402,231,1
14,169,0
8,324,0
65,230,0
375,352,1
87,4,0
348,242,1
12,494,0
123,184,0
479,32,1
72,498,0
463,127,1
238,391,0
330,219,1
432,398,1
381,451,1
214,119,0
382,226,1
336,170,1
21,55,0
121,208,0
67,458,0
85,334,0
368,64,1
31,216,0
434,108,1
89,470,0
436,342,1
451,485,1
152,363,0
334,480,1
344,424,1
6,285,0
158,264,0
499,156,1
416,97,1
328,490,1
403,114,1
291,133,1
298,320,1
389,3,1
409,39,1
346,200,1
445,302,1
160,55,0
222,5,0
131,19,0
97,17,0
407,305,1
213,39,0
445,73,1
300,3,1
259,83,0
484,189,1
99,204,0
352,394,1
262,68,0
46,63,0
459,414,1
10,62,0
496,425,1
216,142,0
75,79,0
460,399,1
197,90,0
375,266,1
74,251,0
338,129,1
80,73,0
47,469,0
95,75,0
68,347,0
265,185,1
89,314,0
439,233,1
325,209,1
495,439,1
0,43,0
412,423,1
464,155,1
300,491,1
163,85,0
212,382,0
426,347,1
331,109,1
341,244,1
481,9,1
458,352,1
200,478,0
470,29,1
430,9,1
78,181,0
226,439,0
128,188,0
424,59,1
392,86,1
416,213,1
495,76,1
467,249,1
121,113,0
435,8,1
235,91,0
495,275,1
122,329,0
387,209,1
487,37,1
489,33,1
86,271,0
481,390,1
494,390,1
421,408,1
280,164,1
59,73,0
375,327,1
367,103,1
313,225,1
441,244,1
217,477,0
253,256,0
232,30,0
324,341,1
466,242,1
409,335,1
121,176,0
177,75,0
479,396,1
167,263,0
74,448,0
337,174,1
129,101,0
187,363,0
384,210,1
175,157,0
143,418,0
74,463,0
191,344,0
357,101,1
337,499,1
232,299,0
358,439,1
381,26,1
463,67,1
303,312,1
66,107,0
403,496,1
308,382,1
209,140,0
358,308,1
296,418,1
411,473,1
99,414,0
174,276,0
355,299,1
41,165,0
406,113,1
100,73,0
252,325,0
59,384,0
415,34,1
219,449,0
10,187,0
242,265,0
33,491,0
259,17,0
46,31,0
378,71,1
294,455,1
105,25,0
415,38,1
144,445,0
425,220,1
282,472,1
467,413,1
403,149,1
66,273,0
466,436,1
168,123,0
29,270,0
349,360,1
98,102,0
270,117,1
126,385,0
280,393,1
2,34,0
112,387,0
330,454,1
349,344,1
455,211,1
58,330,0
436,304,1
100,450,0
139,437,0
375,429,1
410,107,1
439,278,1
253,203,0
370,268,1
173,417,0
396,194,1
101,437,0
332,295,1
203,300,0
302,121,1
70,340,0
166,261,0
173,53,0
411,178,1
395,99,1
54,51,0
398,228,1
264,238,0
152,227,0
263,439,0
192,139,0
402,374,1
400,473,1
30,244,0
484,168,1
393,318,1
314,447,1
467,431,1
167,463,0
121,251,0
319,294,1
32,480,0
458,230,1
248,69,0
477,219,1
179,497,0
358,193,1
76,269,0
246,119,0
321,331,1
327,426,1
395,134,1
89,234,0
436,375,1
432,29,1
192,69,0
277,453,1
466,475,1
456,376,1
229,30,0
376,326,1
244,26,0
103,117,0
263,324,0
216,150,0
265,81,0
346,419,1
229,217,0
17,159,0
436,140,1
172,223,0
408,340,1
129,148,0
254,217,0
436,337,1
408,378,1
59,446,0
353,315,1
177,404,0
397,305,1
351,347,1
467,369,1
493,65,1
437,373,1
55,224,0
413,18,1
196,426,0
18,476,0
29,327,0
159,146,0
309,382,1
185,261,0
33,244,0
484,32,1
189,161,0
211,407,0
278,487,1
486,486,1
441,212,1
353,280,1
115,48,0
240,320,0
38,427,0
62,228,0
254,285,0
146,10,0
498,469,1
30,287,0
183,179,0
299,209,1
325,248,1
365,69,1
103,206,0
84,425,0
89,199,0
230,285,0
320,20,1
93,158,0
181,57,0
453,202,1
457,163,1
233,339,0
346,85,1
299,449,1
3,208,0
262,411,0
482,288,1
352,40,1
33,33,0
103,92,0
203,108,0
424,230,1
102,379,0
367,205,1
249,53,0
375,390,1
157,357,0
446,485,1
349,125,1
318,114,1
81,36,0
208,45,0
235,384,0
55,166,0
492,341,1
416,481,1
188,147,0
367,472,1
380,276,1
466,397,1
249,99,0
368,13,1
209,225,0
344,192,1
192,319,0
191,400,0
295,444,1
74,28,0
95,34,0
147,269,0
175,232,0
38,430,0
366,393,1
344,241,1
167,246,0
208,155,0
459,305,1
331,5,1
211,117,0
360,419,1
385,464,1
394,311,1
272,158,1
183,165,0
271,254,1
371,259,1
217,441,0
60,71,0
390,231,1
72,309,0
279,17,1
30,37,0
325,162,1
343,144,1
127,273,0
284,96,1
221,144,0
341,203,1
262,361,0
35,499,0
428,25,1
308,477,1
87,116,0
43,272,0
56,135,0
114,232,0
416,420,1
54,259,0
321,246,1
286,386,1
354,443,1
493,43,1
394,365,1
23,349,0
367,115,1
371,55,1
389,396,1
41,56,0
369,298,1
207,488,0
302,134,1
301,198,1
275,56,1
442,280,1
352,128,1
286,245,1
31,491,0
400,175,1
361,390,1
54,134,0
236,288,0
126,431,0
425,130,1
486,172,1
434,202,1
238,355,0
463,491,1
493,104,1
39,406,0
85,75,0
28,279,0
486,268,1
41,46,0
238,16,0
232,198,0
367,56,1
54,431,0
107,120,0
214,255,0
412,355,1
51,117,0
420,246,1
76,208,0
464,343,1
411,82,1
372,334,1
250,54,0
404,419,1
240,322,0
127,354,0
497,208,1
38,461,0
469,347,1
170,487,0
391,41,1
283,332,1
182,357,0
252,438,0
374,37,1
265,121,0
349,256,1
401,405,1
88,288,0
81,170,0
196,79,0
199,385,0
406,53,1
177,206,0
212,368,0
144,119,0
141,431,0
138,111,0
272,340,1
385,446,1
370,374,1
388,218,1
346,482,1
181,104,0
96,119,0
373,228,1
429,362,1
71,171,0
434,405,1
30,73,0
37,247,0
342,179,1
44,26,0
99,57,0
137,44,0
89,394,0
348,486,1
74,354,0
330,18,1
325,213,1
269,206,1
6,9,0
329,139,1
476,137,1
269,226,1
188,70,0
432,70,1
455,88,1
429,150,1
86,111,0
106,298,0
294,390,1
307,65,1
406,58,1
453,231,1
146,455,0
143,251,0
251,465,0
254,486,0
238,56,0
210,204,0
442,25,1
419,400,1
14,431,0
498,146,1
173,302,0
122,453,0
147,281,0
58,460,0
107,162,0
254,334,0
111,377,0
264,417,0
136,46,0
343,439,1
83,429,0
497,58,1
431,239,1
175,448,0
251,312,0
170,82,0
197,478,0
365,272,1
472,388,1
457,428,1
90,391,0
422,6,1
308,80,1
32,346,0
305,145,1
343,252,1
191,270,0
462,25,1
302,195,1
124,274,0
133,202,0
117,373,0
149,443,0
23,179,0
373,175,1
407,135,1
344,272,1
140,426,0
47,463,0
467,141,1
257,245,0
410,97,1
127,250,0
256,340,0
439,88,1
415,265,1
430,38,1
177,238,0
416,15,1
233,498,0
331,453,1
439,444,1
281,30,1
154,384,0
329,31,1
460,370,1
350,428,1
201,335,0
214,56,0
223,10,0
168,329,0
23,245,0
183,154,0
321,418,1
113,96,0
320,183,1
267,110,1
44,374,0
259,7,0
188,291,0
122,474,0
52,337,0
466,282,1
249,251,0
399,418,1
20,193,0
300,258,1
48,402,0
392,110,1
189,105,0
298,150,1
374,23,1
471,482,1
396,44,1
443,254,1
491,59,1
383,170,1
152,326,0
431,251,1
314,282,1
244,102,0
486,68,1
267,402,0
28,126,0
251,300,0
209,391,0
229,340,0
231,161,0
186,249,0
450,481,1
268,139,1
14,204,0
310,38,1
191,360,0
268,367,0
271,308,0
491,122,1
36,33,0
475,458,1
167,17,0
166,250,0
19,466,0
136,481,0
468,375,1
138,443,0
476,321,1
429,41,1
21,338,0
153,31,0
345,208,1
286,20,1
35,256,0
360,171,1
396,412,1
119,198,0
220,443,0
177,219,0
299,224,1
299,82,1
323,132,1
418,162,1
109,119,0
292,75,1
279,282,1
112,416,0
196,119,0
262,468,0
200,446,0
353,267,1
17,48,0
76,76,0
111,315,0
41,385,0
426,40,1
119,232,0
261,477,0
327,462,1
431,395,1
327,238,1
214,237,0
269,207,1
491,246,1
83,54,0
1,1,0
72,422,0
188,495,0
257,362,0
314,30,1
189,398,0
465,15,1
365,39,1
405,62,1
68,262,0
347,373,1
15,277,0
336,224,1
250,92,0
334,387,1
490,73,1
71,295,0
479,114,1
317,460,1
225,196,0
81,23,0
90,110,0
352,44,1
406,152,1
236,459,0
447,295,1
374,218,1
482,386,1
324,85,1
72,474,0
407,381,1
221,186,0
381,445,1
371,337,1
36,223,0
297,15,1
166,105,0
43,288,0
0,186,0
177,452,0
8,492,0
336,101,1
124,440,0
322,436,1
174,37,0
173,257,0
13,355,0
20,128,0
293,447,1
143,190,0
123,460,0
277,343,1
293,210,1
467,401,1
253,185,0
410,438,1
307,318,1
177,221,0
229,468,0
358,101,1
76,490,0
112,484,0
225,293,0
392,267,1
68,209,0
254,455,0
457,477,1
459,208,1
249,380,0
317,41,1
251,280,0
117,200,0
278,300,1
144,463,0
466,26,1
383,9,1
109,196,0
52,280,0
104,460,0
269,184,1
417,289,1
348,425,1
96,401,0
51,136,0
409,459,1
444,264,1
467,484,1
34,150,0
374,329,1
491,493,1
33,458,0
197,166,0
386,301,1
377,212,1
295,168,1
196,104,0
214,355,0
289,71,1
331,144,1
400,97,1
150,334,0
279,143,1
460,285,1
136,35,0
349,43,1
450,447,1
407,445,1
493,402,1
347,402,1
32,438,0
490,443,1
228,429,0
62,242,0
233,60,0
159,440,0
429,70,1
340,287,1
303,259,1
102,236,0
431,269,1
200,469,0
178,269,0
303,225,1
32,495,0
285,50,1
178,212,0
311,292,1
191,67,0
465,119,1
482,310,1
35,241,0
270,11,1
215,232,0
192,254,0
94,310,0
313,245,1
0,176,0
188,434,0
303,128,1
203,492,0
466,277,1
46,183,0
438,226,1
236,164,0
45,337,0
319,328,1
307,365,1
242,414,0
208,222,0
282,129,1
435,342,1
292,203,1
271,439,1
478,178,1
334,474,1
433,434,1
95,158,0
468,23,1
289,337,1
220,367,0
29,88,0
206,299,0
333,141,1
402,336,1
212,436,0
441,55,1
187,245,0
14,40,0
70,196,0
121,425,0
330,372,1
48,490,0
381,287,1
424,379,1
345,429,1
449,7,1
11,52,0
48,282,0
433,378,1
498,270,1
203,70,0
438,57,1
347,139,1
63,88,0
451,43,1
78,490,0
370,180,1
205,7,0
364,57,1
101,105,0
153,367,0
151,140,0
260,115,0
307,250,1
64,467,0
21,44,0
70,452,0
234,156,0
366,223,1
160,339,0
13,417,0
123,312,0
423,136,1
490,68,1
238,402,0
102,374,0
315,440,1
468,212,1
10,168,0
365,444,1
84,219,0
467,47,1
273,14,1
142,145,0
492,405,1
405,437,1
310,437,1
385,457,1
311,482,1
346,461,1
107,36,0
441,213,1
361,20,1
493,297,1
455,241,1
303,55,1
165,439,0
390,79,1
402,288,1
225,455,0
329,373,1
140,444,0
46,91,0
158,364,0
97,384,0
380,484,1
21,33,0
137,396,0
308,209,1
284,141,1
498,217,1
389,92,1
334,250,1
124,12,0
470,223,1
311,68,1
237,193,0
440,192,1
53,263,0
193,158,0
311,255,1
27,146,0
106,48,0
454,251,1
392,240,1
18,336,0
133,467,0
6,183,0
123,173,0
261,136,0
252,84,0
323,403,1
386,399,1
289,74,1
102,9,0
334,449,1
14,459,0
75,418,0
278,328,1
73,236,0
234,191,0
3,476,0
227,108,0
480,315,1
302,453,1
126,478,0
498,265,1
305,27,1
494,311,1
242,266,0
374,361,1
493,263,1
149,170,0
169,149,0
195,462,0
88,219,0
78,488,0
340,227,1
344,438,1
126,295,0
191,202,0
177,492,0
462,319,1
141,163,0
174,467,0
194,173,0
328,224,1
388,179,1
99,267,0
213,411,0
339,459,1
112,367,0
459,151,1
494,449,1
21,255,0
479,453,1
263,76,0
406,492,1
299,176,1
489,362,1
238,467,0
169,232,0
394,226,1
169,124,0
386,369,1
193,74,0
363,488,1
211,80,0
51,367,0
439,97,1
494,487,1
117,99,0
183,78,0
363,229,1
375,455,1
275,146,1
446,106,1
402,428,1
322,282,1
216,187,0
425,483,1
230,348,0
416,447,1
323,417,1
33,403,0
131,37,0
267,401,0
90,142,0
110,369,0
391,57,1
251,456,0
116,273,0
274,230,1
278,181,1
330,88,1
319,115,1
206,202,0
477,92,1
230,491,0
240,294,0
53,40,0
434,209,1
249,441,0
482,218,1
305,443,1
179,467,0
125,42,0
307,252,1
243,483,0
37,93,0
2,18,0
161,477,0
58,347,0
346,34,1
127,281,0
291,141,1
132,470,0
298,193,1
33,387,0
173,370,0
222,397,0
471,264,1
391,221,1
387,267,1
138,143,0
215,151,0
193,393,0
323,39,1
269,148,1
217,87,0
78,24,0
97,281,0
240,157,0
256,211,0
481,453,1
190,196,0
185,275,0
80,451,0
273,37,1
300,184,1
477,81,1
240,1,0
8,153,0
126,273,0
339,84,1
276,456,1
125,391,0
340,38,1
170,418,0
15,199,0
113,281,0
221,31,0
