x1,x2,y
48.0000,533.0000,0
603.0000,444.0000,1
715.0000,500.0000,1
858.0000,931.0000,0
238.0000,809.0000,0
693.0000,874.0000,0
549.0000,373.0000,1
457.0000,284.0000,1
594.0000,604.0000,1
648.0000,132.0000,0
671.0000,451.0000,1
448.0000,364.0000,1
443.0000,483.0000,1
242.0000,501.0000,0
375.0000,575.0000,1
880.0000,690.0000,0
703.0000,659.0000,0
952.0000,889.0000,0
528.0000,640.0000,1
679.0000,638.0000,1
367.0000,678.0000,1
346.0000,504.0000,1
543.0000,613.0000,1
327.0000,627.0000,1
749.0000,655.0000,0
569.0000,125.0000,0
815.0000,45.0000,0
606.0000,353.0000,1
576.0000,351.0000,1
454.0000,358.0000,1
410.0000,270.0000,1
643.0000,336.0000,1
498.0000,282.0000,1
917.0000,642.0000,0
822.0000,15.0000,0
422.0000,854.0000,0
82.0000,106.0000,0
473.0000,44.0000,0
501.0000,476.0000,1
463.0000,16.0000,0
399.0000,490.0000,1
605.0000,430.0000,1
634.0000,358.0000,1
712.0000,455.0000,1
552.0000,814.0000,0
993.0000,177.0000,0
367.0000,621.0000,1
625.0000,391.0000,1
931.0000,855.0000,0
699.0000,423.0000,1
502.0000,670.0000,1
849.0000,891.0000,0
13.0000,30.0000,0
688.0000,556.0000,1
99.0000,544.0000,0
748.0000,340.0000,0
570.0000,591.0000,1
318.0000,546.0000,1
974.0000,491.0000,0
328.0000,500.0000,1
681.0000,108.0000,0
656.0000,375.0000,1
565.0000,389.0000,1
408.0000,666.0000,1
579.0000,688.0000,1
655.0000,423.0000,1
282.0000,588.0000,1
734.0000,691.0000,0
306.0000,561.0000,1
436.0000,456.0000,1
52.0000,19.0000,0
376.0000,967.0000,0
527.0000,831.0000,0
906.0000,943.0000,0
572.0000,521.0000,1
568.0000,504.0000,1
521.0000,516.0000,1
496.0000,629.0000,1
436.0000,501.0000,1
547.0000,266.0000,1
642.0000,499.0000,1
83.0000,189.0000,0
445.0000,570.0000,1
485.0000,554.0000,1
573.0000,93.0000,0
542.0000,368.0000,1
872.0000,487.0000,0
645.0000,870.0000,0
530.0000,384.0000,1
394.0000,297.0000,1
254.0000,471.0000,1
382.0000,511.0000,1
400.0000,470.0000,1
729.0000,544.0000,1
659.0000,387.0000,1
998.0000,798.0000,0
429.0000,481.0000,1
772.0000,788.0000,0
621.0000,494.0000,1
641.0000,567.0000,1
526.0000,201.0000,0
363.0000,666.0000,1
16.0000,412.0000,0
905.0000,900.0000,0
856.0000,262.0000,0
530.0000,330.0000,1
492.0000,565.0000,1
263.0000,535.0000,1
437.0000,492.0000,1
327.0000,278.0000,0
307.0000,849.0000,0
780.0000,820.0000,0
624.0000,298.0000,1
632.0000,902.0000,0
700.0000,668.0000,0
383.0000,372.0000,1
734.0000,719.0000,0
690.0000,595.0000,1
688.0000,354.0000,1
894.0000,778.0000,0
759.0000,3.0000,0
678.0000,753.0000,0
820.0000,464.0000,0
341.0000,132.0000,0
719.0000,604.0000,1
772.0000,904.0000,0
565.0000,426.0000,1
478.0000,108.0000,0
587.0000,411.0000,1
643.0000,562.0000,1
152.0000,906.0000,0
587.0000,420.0000,1
91.0000,861.0000,0
606.0000,414.0000,1
910.0000,130.0000,0
9.0000,494.0000,0
697.0000,461.0000,1
895.0000,997.0000,0
674.0000,537.0000,1
452.0000,426.0000,1
687.0000,634.0000,1
178.0000,135.0000,0
797.0000,889.0000,0
249.0000,178.0000,0
340.0000,359.0000,1
603.0000,488.0000,1
24.0000,58.0000,0
625.0000,643.0000,1
568.0000,574.0000,1
681.0000,521.0000,1
710.0000,338.0000,1
729.0000,614.0000,0
688.0000,775.0000,0
538.0000,543.0000,1
606.0000,502.0000,1
231.0000,379.0000,0
491.0000,495.0000,1
698.0000,508.0000,1
404.0000,647.0000,1
803.0000,919.0000,0
810.0000,302.0000,0
864.0000,836.0000,0
403.0000,2.0000,0
669.0000,437.0000,1
636.0000,57.0000,0
694.0000,361.0000,1
826.0000,688.0000,0
419.0000,380.0000,1
309.0000,871.0000,0
521.0000,617.0000,1
598.0000,380.0000,1
444.0000,355.0000,1
180.0000,683.0000,0
772.0000,295.0000,0
666.0000,213.0000,0
808.0000,521.0000,0
584.0000,331.0000,1
177.0000,56.0000,0
336.0000,542.0000,1
365.0000,838.0000,0
773.0000,970.0000,0
720.0000,577.0000,1
216.0000,287.0000,0
554.0000,283.0000,1
642.0000,485.0000,1
261.0000,981.0000,0
922.0000,664.0000,0
590.0000,65.0000,0
358.0000,369.0000,1
694.0000,559.0000,1
593.0000,281.0000,1
494.0000,257.0000,1
578.0000,639.0000,1
63.0000,180.0000,0
259.0000,745.0000,0
399.0000,433.0000,1
877.0000,441.0000,0
323.0000,463.0000,1
607.0000,456.0000,1
538.0000,311.0000,1
82.0000,555.0000,0
532.0000,928.0000,0
988.0000,867.0000,0
628.0000,423.0000,1
541.0000,484.0000,1
202.0000,722.0000,0
525.0000,535.0000,1
541.0000,670.0000,1
114.0000,449.0000,0
621.0000,549.0000,1
989.0000,389.0000,0
35.0000,151.0000,0
796.0000,354.0000,0
512.0000,550.0000,1
479.0000,535.0000,1
937.0000,22.0000,0
392.0000,294.0000,1
832.0000,253.0000,0
747.0000,8.0000,0
231.0000,218.0000,0
406.0000,374.0000,1
451.0000,590.0000,1
576.0000,417.0000,1
233.0000,616.0000,0
297.0000,407.0000,1
723.0000,527.0000,1
556.0000,291.0000,1
435.0000,92.0000,0
29.0000,41.0000,0
893.0000,761.0000,0
503.0000,533.0000,1
200.0000,12.0000,0
802.0000,311.0000,0
52.0000,924.0000,0
641.0000,456.0000,1
509.0000,423.0000,1
687.0000,744.0000,0
31.0000,34.0000,0
648.0000,586.0000,1
945.0000,86.0000,0
527.0000,261.0000,1
403.0000,585.0000,1
875.0000,596.0000,0
749.0000,782.0000,0
636.0000,502.0000,1
571.0000,146.0000,0
585.0000,659.0000,1
442.0000,542.0000,1
439.0000,561.0000,1
439.0000,327.0000,1
637.0000,75.0000,0
742.0000,531.0000,1
564.0000,742.0000,0
704.0000,479.0000,1
237.0000,270.0000,0
534.0000,591.0000,1
634.0000,448.0000,1
22.0000,647.0000,0
427.0000,487.0000,1
922.0000,626.0000,0
442.0000,970.0000,0
333.0000,900.0000,0
618.0000,377.0000,1
66.0000,580.0000,0
144.0000,268.0000,0
217.0000,845.0000,0
828.0000,815.0000,0
688.0000,504.0000,1
848.0000,462.0000,0
517.0000,528.0000,1
476.0000,529.0000,1
198.0000,646.0000,0
154.0000,799.0000,0
357.0000,108.0000,0
459.0000,377.0000,1
495.0000,599.0000,1
583.0000,618.0000,1
309.0000,572.0000,1
568.0000,871.0000,0
85.0000,569.0000,0
328.0000,201.0000,0
619.0000,115.0000,0
506.0000,449.0000,1
577.0000,32.0000,0
949.0000,136.0000,0
161.0000,95.0000,0
683.0000,633.0000,1
317.0000,387.0000,1
286.0000,836.0000,0
812.0000,587.0000,0
667.0000,399.0000,1
342.0000,779.0000,0
789.0000,732.0000,0
627.0000,267.0000,1
391.0000,506.0000,1
660.0000,430.0000,1
457.0000,608.0000,1
626.0000,417.0000,1
306.0000,677.0000,0
551.0000,447.0000,1
704.0000,392.0000,1
751.0000,857.0000,0
740.0000,189.0000,0
711.0000,413.0000,1
817.0000,205.0000,0
353.0000,459.0000,1
706.0000,234.0000,0
94.0000,534.0000,0
374.0000,521.0000,1
641.0000,661.0000,1
337.0000,585.0000,1
580.0000,640.0000,1
90.0000,537.0000,0
625.0000,779.0000,0
894.0000,98.0000,0
20.0000,255.0000,0
34.0000,170.0000,0
178.0000,160.0000,0
725.0000,381.0000,1
710.0000,892.0000,0
530.0000,903.0000,0
411.0000,537.0000,1
870.0000,519.0000,0
441.0000,323.0000,1
561.0000,665.0000,1
332.0000,433.0000,1
349.0000,636.0000,1
451.0000,492.0000,1
662.0000,354.0000,1
511.0000,393.0000,1
539.0000,489.0000,1
828.0000,23.0000,0
472.0000,523.0000,1
278.0000,504.0000,1
544.0000,598.0000,1
306.0000,826.0000,0
514.0000,308.0000,1
139.0000,299.0000,0
204.0000,709.0000,0
721.0000,524.0000,1
520.0000,253.0000,1
625.0000,365.0000,1
267.0000,109.0000,0
555.0000,500.0000,1
76.0000,432.0000,0
870.0000,9.0000,0
472.0000,938.0000,0
439.0000,510.0000,1
626.0000,431.0000,1
272.0000,459.0000,1
345.0000,561.0000,1
549.0000,694.0000,1
462.0000,549.0000,1
385.0000,285.0000,1
490.0000,631.0000,1
599.0000,526.0000,1
765.0000,902.0000,0
283.0000,153.0000,0
275.0000,551.0000,1
115.0000,179.0000,0
216.0000,51.0000,0
536.0000,323.0000,1
617.0000,737.0000,0
253.0000,468.0000,1
4.0000,729.0000,0
587.0000,598.0000,1
108.0000,846.0000,0
693.0000,395.0000,1
233.0000,225.0000,0
363.0000,815.0000,0
123.0000,52.0000,0
561.0000,242.0000,1
889.0000,67.0000,0
38.0000,820.0000,0
81.0000,814.0000,0
571.0000,886.0000,0
530.0000,129.0000,0
53.0000,826.0000,0
140.0000,357.0000,0
484.0000,581.0000,1
98.0000,370.0000,0
85.0000,116.0000,0
74.0000,485.0000,0
631.0000,319.0000,1
647.0000,49.0000,0
568.0000,685.0000,1
693.0000,978.0000,0
187.0000,159.0000,0
511.0000,321.0000,1
799.0000,44.0000,0
390.0000,450.0000,1
665.0000,563.0000,1
529.0000,444.0000,1
515.0000,699.0000,1
639.0000,839.0000,0
33.0000,437.0000,0
819.0000,495.0000,0
223.0000,190.0000,0
708.0000,384.0000,1
335.0000,517.0000,1
572.0000,266.0000,1
961.0000,177.0000,0
326.0000,437.0000,1
161.0000,464.0000,0
342.0000,615.0000,1
241.0000,862.0000,0
139.0000,335.0000,0
738.0000,667.0000,0
701.0000,427.0000,1
698.0000,597.0000,1
393.0000,753.0000,0
245.0000,674.0000,0
636.0000,460.0000,1
632.0000,494.0000,1
709.0000,340.0000,1
884.0000,228.0000,0
637.0000,426.0000,1
346.0000,361.0000,1
594.0000,686.0000,1
511.0000,694.0000,1
899.0000,702.0000,0
82.0000,4.0000,0
55.0000,545.0000,0
676.0000,384.0000,1
951.0000,672.0000,0
918.0000,128.0000,0
364.0000,88.0000,0
17.0000,183.0000,0
923.0000,97.0000,0
63.0000,921.0000,0
729.0000,21.0000,0
133.0000,369.0000,0
321.0000,706.0000,0
334.0000,528.0000,1
441.0000,406.0000,1
21.0000,844.0000,0
684.0000,774.0000,0
646.0000,409.0000,1
954.0000,487.0000,0
596.0000,359.0000,1
669.0000,472.0000,1
723.0000,608.0000,1
687.0000,103.0000,0
624.0000,327.0000,1
263.0000,601.0000,0
637.0000,608.0000,1
541.0000,796.0000,0
511.0000,438.0000,1
796.0000,128.0000,0
295.0000,672.0000,0
579.0000,569.0000,1
498.0000,335.0000,1
586.0000,461.0000,1
890.0000,391.0000,0
935.0000,41.0000,0
978.0000,473.0000,0
857.0000,32.0000,0
736.0000,549.0000,1
471.0000,500.0000,1
419.0000,382.0000,1
682.0000,585.0000,1
535.0000,624.0000,1
874.0000,344.0000,0
207.0000,19.0000,0
421.0000,303.0000,1
388.0000,116.0000,0
796.0000,268.0000,0
381.0000,570.0000,1
117.0000,652.0000,0
546.0000,411.0000,1
187.0000,815.0000,0
802.0000,943.0000,0
980.0000,398.0000,0
251.0000,648.0000,0
796.0000,536.0000,0
576.0000,712.0000,1
759.0000,62.0000,0
164.0000,598.0000,0
475.0000,333.0000,1
701.0000,323.0000,1
549.0000,530.0000,1
681.0000,192.0000,0
285.0000,250.0000,0
708.0000,149.0000,0
157.0000,808.0000,0
551.0000,290.0000,1
358.0000,317.0000,1
584.0000,296.0000,1
320.0000,417.0000,1
587.0000,683.0000,1
104.0000,347.0000,0
527.0000,571.0000,1
456.0000,714.0000,1
381.0000,531.0000,1
276.0000,733.0000,0
624.0000,516.0000,1
321.0000,471.0000,1
259.0000,996.0000,0
370.0000,332.0000,1
235.0000,750.0000,0
726.0000,780.0000,0
5.0000,320.0000,0
570.0000,252.0000,1
444.0000,387.0000,1
389.0000,225.0000,0
283.0000,514.0000,1
652.0000,334.0000,1
183.0000,914.0000,0
628.0000,466.0000,1
802.0000,392.0000,0
365.0000,335.0000,1
680.0000,437.0000,1
692.0000,935.0000,0
134.0000,76.0000,0
376.0000,518.0000,1
452.0000,9.0000,0
718.0000,450.0000,1
251.0000,19.0000,0
650.0000,919.0000,0
672.0000,648.0000,1
648.0000,489.0000,1
737.0000,393.0000,1
640.0000,421.0000,1
412.0000,352.0000,1
608.0000,5.0000,0
671.0000,283.0000,0
610.0000,531.0000,1
850.0000,897.0000,0
129.0000,2.0000,0
435.0000,495.0000,1
292.0000,380.0000,1
493.0000,691.0000,1
471.0000,828.0000,0
366.0000,682.0000,0
477.0000,508.0000,1
446.0000,383.0000,1
778.0000,957.0000,0
473.0000,502.0000,1
554.0000,473.0000,1
730.0000,941.0000,0
342.0000,824.0000,0
738.0000,860.0000,0
333.0000,387.0000,1
92.0000,234.0000,0
842.0000,311.0000,0
980.0000,895.0000,0
87.0000,549.0000,0
137.0000,998.0000,0
843.0000,385.0000,0
52.0000,998.0000,0
525.0000,288.0000,1
916.0000,980.0000,0
139.0000,648.0000,0
466.0000,790.0000,0
649.0000,646.0000,1
321.0000,996.0000,0
667.0000,199.0000,0
272.0000,878.0000,0
794.0000,459.0000,0
744.0000,521.0000,1
413.0000,537.0000,1
905.0000,225.0000,0
404.0000,285.0000,1
129.0000,48.0000,0
210.0000,354.0000,0
485.0000,338.0000,1
978.0000,449.0000,0
658.0000,612.0000,1
376.0000,302.0000,1
463.0000,539.0000,1
919.0000,724.0000,0
747.0000,903.0000,0
381.0000,356.0000,1
733.0000,445.0000,1
771.0000,334.0000,0
646.0000,384.0000,1
393.0000,534.0000,1
553.0000,745.0000,0
413.0000,391.0000,1
998.0000,653.0000,0
393.0000,985.0000,0
302.0000,598.0000,1
369.0000,646.0000,1
581.0000,652.0000,1
528.0000,525.0000,1
265.0000,961.0000,0
326.0000,448.0000,1
622.0000,145.0000,0
707.0000,517.0000,1
482.0000,408.0000,1
597.0000,956.0000,0
430.0000,532.0000,1
574.0000,621.0000,1
449.0000,32.0000,0
510.0000,484.0000,1
421.0000,604.0000,1
279.0000,79.0000,0
510.0000,535.0000,1
780.0000,172.0000,0
49.0000,188.0000,0
615.0000,504.0000,1
305.0000,449.0000,1
999.0000,62.0000,0
612.0000,593.0000,1
661.0000,486.0000,1
382.0000,674.0000,1
944.0000,672.0000,0
411.0000,788.0000,0
53.0000,628.0000,0
17.0000,737.0000,0
948.0000,876.0000,0
145.0000,109.0000,0
632.0000,813.0000,0
211.0000,156.0000,0
512.0000,632.0000,1
689.0000,498.0000,1
530.0000,205.0000,0
267.0000,344.0000,0
463.0000,521.0000,1
745.0000,463.0000,1
898.0000,796.0000,0
415.0000,481.0000,1
600.0000,564.0000,1
667.0000,797.0000,0
528.0000,672.0000,1
573.0000,331.0000,1
968.0000,945.0000,0
146.0000,365.0000,0
221.0000,551.0000,0
274.0000,511.0000,1
70.0000,339.0000,0
688.0000,611.0000,1
573.0000,276.0000,1
995.0000,582.0000,0
363.0000,194.0000,0
447.0000,657.0000,1
774.0000,233.0000,0
585.0000,445.0000,1
524.0000,963.0000,0
680.0000,435.0000,1
709.0000,486.0000,1
46.0000,347.0000,0
627.0000,438.0000,1
675.0000,660.0000,1
718.0000,243.0000,0
584.0000,876.0000,0
562.0000,661.0000,1
497.0000,280.0000,1
714.0000,416.0000,1
635.0000,331.0000,1
283.0000,384.0000,1
700.0000,500.0000,1
618.0000,31.0000,0
292.0000,509.0000,1
662.0000,355.0000,1
908.0000,888.0000,0
15.0000,630.0000,0
862.0000,301.0000,0
474.0000,687.0000,1
295.0000,542.0000,1
35.0000,147.0000,0
383.0000,775.0000,0
449.0000,524.0000,1
250.0000,433.0000,0
285.0000,377.0000,1
428.0000,694.0000,1
392.0000,344.0000,1
335.0000,453.0000,1
619.0000,423.0000,1
637.0000,640.0000,1
276.0000,384.0000,1
430.0000,709.0000,1
464.0000,571.0000,1
75.0000,149.0000,0
258.0000,199.0000,0
368.0000,707.0000,0
570.0000,673.0000,1
580.0000,236.0000,0
129.0000,337.0000,0
357.0000,382.0000,1
362.0000,487.0000,1
642.0000,631.0000,1
702.0000,426.0000,1
436.0000,573.0000,1
798.0000,845.0000,0
419.0000,536.0000,1
952.0000,60.0000,0
648.0000,449.0000,1
950.0000,319.0000,0
812.0000,101.0000,0
703.0000,838.0000,0
435.0000,353.0000,1
257.0000,672.0000,0
626.0000,112.0000,0
978.0000,167.0000,0
995.0000,762.0000,0
549.0000,381.0000,1
911.0000,8.0000,0
774.0000,824.0000,0
429.0000,14.0000,0
337.0000,375.0000,1
857.0000,691.0000,0
584.0000,12.0000,0
634.0000,906.0000,0
771.0000,572.0000,0
711.0000,827.0000,0
348.0000,390.0000,1
924.0000,342.0000,0
659.0000,946.0000,0
610.0000,171.0000,0
380.0000,492.0000,1
205.0000,316.0000,0
228.0000,839.0000,0
848.0000,429.0000,0
49.0000,884.0000,0
449.0000,704.0000,1
308.0000,880.0000,0
490.0000,581.0000,1
484.0000,412.0000,1
268.0000,455.0000,1
529.0000,159.0000,0
591.0000,704.0000,1
450.0000,44.0000,0
669.0000,390.0000,1
427.0000,951.0000,0
617.0000,558.0000,1
604.0000,259.0000,1
623.0000,611.0000,1
566.0000,774.0000,0
510.0000,280.0000,1
611.0000,974.0000,0
107.0000,785.0000,0
89.0000,199.0000,0
392.0000,374.0000,1
529.0000,690.0000,1
386.0000,844.0000,0
556.0000,688.0000,1
444.0000,853.0000,0
914.0000,121.0000,0
495.0000,430.0000,1
517.0000,412.0000,1
659.0000,342.0000,1
410.0000,424.0000,1
562.0000,409.0000,1
577.0000,517.0000,1
644.0000,356.0000,1
714.0000,577.0000,1
636.0000,310.0000,1
80.0000,652.0000,0
867.0000,578.0000,0
390.0000,363.0000,1
532.0000,500.0000,1
735.0000,84.0000,0
372.0000,378.0000,1
151.0000,183.0000,0
527.0000,549.0000,1
361.0000,456.0000,1
563.0000,260.0000,1
724.0000,379.0000,1
182.0000,596.0000,0
29.0000,168.0000,0
877.0000,635.0000,0
351.0000,312.0000,1
555.0000,480.0000,1
593.0000,673.0000,1
390.0000,929.0000,0
740.0000,530.0000,1
656.0000,987.0000,0
469.0000,893.0000,0
178.0000,923.0000,0
425.0000,569.0000,1
694.0000,184.0000,0
822.0000,842.0000,0
542.0000,509.0000,1
559.0000,886.0000,0
372.0000,426.0000,1
716.0000,581.0000,1
460.0000,134.0000,0
654.0000,368.0000,1
457.0000,632.0000,1
606.0000,495.0000,1
930.0000,158.0000,0
184.0000,693.0000,0
413.0000,520.0000,1
9.0000,333.0000,0
161.0000,19.0000,0
737.0000,864.0000,0
227.0000,325.0000,0
783.0000,102.0000,0
622.0000,624.0000,1
529.0000,471.0000,1
826.0000,143.0000,0
326.0000,555.0000,1
659.0000,289.0000,1
499.0000,532.0000,1
531.0000,230.0000,0
398.0000,915.0000,0
495.0000,580.0000,1
486.0000,709.0000,1
755.0000,345.0000,0
520.0000,835.0000,0
397.0000,627.0000,1
978.0000,307.0000,0
400.0000,786.0000,0
547.0000,719.0000,0
637.0000,857.0000,0
83.0000,73.0000,0
616.0000,383.0000,1
647.0000,576.0000,1
603.0000,668.0000,1
663.0000,533.0000,1
244.0000,60.0000,0
625.0000,887.0000,0
673.0000,100.0000,0
474.0000,215.0000,0
381.0000,579.0000,1
333.0000,620.0000,1
925.0000,809.0000,0
981.0000,375.0000,0
231.0000,201.0000,0
668.0000,271.0000,0
128.0000,464.0000,0
24.0000,81.0000,0
561.0000,972.0000,0
567.0000,282.0000,1
270.0000,335.0000,0
597.0000,930.0000,0
418.0000,658.0000,1
748.0000,254.0000,0
83.0000,824.0000,0
454.0000,640.0000,1
391.0000,501.0000,1
677.0000,195.0000,0
209.0000,255.0000,0
966.0000,102.0000,0
