x_0,x_1,y
214,211,0
412,404,1
389,352,1
254,482,1
136,475,1
486,452,1
198,388,1
40,164,0
237,60,0
377,399,1
99,342,1
181,164,0
21,464,1
376,436,1
78,133,0
413,416,1
83,126,0
197,118,0
189,81,0
196,81,0
1,197,0
399,250,0
315,264,1
272,240,0
451,233,0
444,458,1
401,399,1
464,40,0
106,198,0
100,278,1
470,45,0
218,302,1
1,100,0
275,415,1
53,243,0
460,362,1
156,383,1
400,97,0
264,450,1
461,139,0
304,255,0
416,405,1
467,121,0
74,238,0
215,168,0
1,370,1
357,312,1
153,59,0
236,388,1
81,65,0
97,445,1
202,363,1
310,470,1
116,362,1
472,150,0
209,138,0
85,273,1
181,391,1
384,280,1
94,336,1
303,292,1
458,38,0
111,298,1
245,341,1
19,90,0
346,148,0
308,237,0
54,277,1
204,413,1
0,460,1
386,58,0
65,338,1
375,299,1
300,270,1
299,275,1
129,230,0
238,469,1
282,485,1
94,442,1
340,111,0
96,186,0
41,330,1
425,236,0
149,164,0
75,101,0
140,422,1
70,127,0
219,155,0
2,312,1
161,87,0
272,452,1
354,188,0
3,445,1
125,459,1
118,124,0
24,155,0
457,167,0
4,36,0
135,393,1
484,356,1
354,473,1
146,157,0
269,169,0
34,140,0
54,94,0
385,481,1
86,91,0
0,119,0
58,437,1
173,279,1
62,5,0
381,305,1
196,182,0
423,161,0
214,41,0
342,440,1
468,159,0
328,410,1
81,239,0
28,383,1
49,306,1
68,233,0
387,11,0
361,279,1
470,236,0
482,54,0
94,456,1
62,377,1
269,363,1
435,372,1
433,327,1
31,164,0
186,413,1
312,207,0
48,408,1
272,154,0
409,14,0
138,233,0
368,470,1
487,285,1
158,72,0
256,89,0
273,343,1
229,357,1
79,128,0
68,92,0
28,48,0
158,309,1
368,54,0
162,358,1
367,91,0
100,469,1
203,389,1
71,84,0
290,401,1
142,445,1
231,124,0
436,74,0
273,126,0
162,369,1
267,180,0
367,405,1
406,435,1
199,228,0
112,268,0
0,295,1
151,95,0
278,150,0
401,276,1
405,94,0
470,17,0
325,402,1
283,353,1
485,344,1
206,494,1
296,150,0
95,429,1
315,289,1
319,432,1
435,49,0
374,119,0
421,258,0
355,204,0
185,75,0
30,139,0
10,89,0
89,295,1
376,86,0
61,329,1
104,145,0
359,436,1
328,406,1
407,247,0
108,242,0
197,392,1
255,475,1
395,175,0
105,5,0
329,66,0
433,181,0
284,468,1
322,368,1
380,202,0
452,437,1
91,182,0
217,39,0
251,196,0
326,336,1
339,161,0
269,498,1
206,453,1
298,228,0
244,459,1
453,163,0
203,39,0
322,213,0
135,132,0
2,159,0
65,447,1
246,24,0
361,385,1
479,260,0
124,421,1
54,32,0
80,267,0
429,254,0
237,46,0
98,18,0
66,135,0
103,114,0
28,257,0
186,168,0
97,110,0
286,275,1
116,454,1
18,262,0
416,259,0
157,188,0
348,173,0
262,156,0
153,412,1
457,98,0
343,369,1
28,42,0
428,404,1
174,405,1
368,493,1
175,30,0
398,492,1
231,220,0
360,8,0
44,177,0
34,431,1
43,409,1
254,458,1
452,399,1
231,444,1
38,474,1
456,315,1
488,139,0
195,277,1
179,413,1
251,250,0
122,384,1
297,2,0
322,102,0
472,228,0
428,126,0
144,421,1
305,415,1
217,393,1
85,389,1
73,176,0
21,271,1
58,381,1
371,278,1
431,478,1
69,333,1
473,371,1
317,65,0
285,360,1
346,18,0
253,264,0
166,295,1
374,115,0
393,155,0
289,132,0
43,325,1
241,248,0
80,304,1
129,261,0
474,11,0
319,297,1
105,20,0
48,379,1
335,404,1
444,103,0
435,233,0
181,458,1
34,265,0
434,4,0
47,43,0
296,312,1
92,31,0
13,188,0
2,238,0
475,27,0
82,11,0
187,493,1
88,370,1
388,430,1
42,407,1
29,383,1
359,316,1
258,48,0
213,174,0
171,68,0
283,143,0
318,143,0
75,38,0
225,445,1
441,233,0
116,280,1
156,26,0
4,441,1
477,408,1
397,104,0
472,96,0
201,356,1
207,166,0
81,438,1
453,460,1
311,469,1
230,460,1
363,284,1
348,343,1
419,454,1
389,135,0
407,3,0
181,257,0
422,161,0
441,255,0
167,112,0
409,171,0
312,163,0
439,345,1
492,366,1
274,270,1
496,102,0
362,285,1
413,472,1
235,37,0
445,410,1
2,37,0
390,391,1
225,84,0
239,445,1
11,463,1
405,73,0
283,150,0
5,457,1
392,141,0
462,256,0
28,34,0
56,480,1
109,311,1
36,108,0
254,465,1
94,487,1
451,343,1
464,451,1
243,65,0
485,121,0
132,273,1
201,482,1
481,277,1
143,44,0
374,338,1
42,306,1
207,320,1
129,66,0
388,378,1
434,139,0
187,436,1
488,305,1
281,97,0
424,492,1
20,89,0
244,193,0
427,105,0
274,107,0
59,477,1
303,80,0
448,281,1
131,78,0
171,349,1
385,241,0
204,459,1
240,134,0
143,445,1
253,99,0
245,278,1
415,381,1
82,377,1
394,433,1
490,155,0
344,495,1
403,403,1
286,58,0
233,122,0
466,454,1
57,293,1
161,258,0
119,25,0
422,129,0
285,370,1
403,469,1
145,72,0
415,201,0
71,233,0
342,51,0
305,195,0
23,461,1
393,408,1
463,480,1
381,118,0
159,62,0
136,406,1
23,270,1
132,421,1
63,248,0
292,163,0
25,158,0
79,241,0
19,393,1
270,401,1
233,256,0
456,278,1
85,327,1
147,485,1
436,359,1
373,129,0
453,426,1
116,54,0
160,418,1
38,450,1
188,276,1
15,105,0
320,94,0
417,468,1
180,329,1
55,285,1
426,276,1
147,453,1
232,315,1
235,77,0
336,273,1
35,220,0
59,267,0
398,71,0
495,0,0
166,381,1
369,179,0
276,25,0
477,392,1
456,415,1
84,205,0
260,425,1
26,191,0
329,311,1
64,227,0
14,360,1
265,24,0
473,91,0
323,64,0
98,476,1
386,15,0
310,320,1
424,76,0
445,448,1
479,78,0
112,277,1
168,20,0
415,213,0
314,241,0
119,438,1
160,241,0
183,10,0
438,2,0
87,339,1
94,386,1
166,339,1
216,151,0
395,378,1
344,229,0
182,290,1
270,18,0
226,310,1
197,491,1
29,332,1
343,352,1
475,316,1
122,93,0
375,444,1
413,242,0
267,312,1
411,326,1
268,193,0
191,491,1
288,218,0
380,60,0
302,412,1
129,139,0
40,494,1
337,324,1
254,15,0
241,349,1
291,311,1
346,404,1
142,166,0
207,367,1
469,210,0
308,54,0
82,410,1
90,131,0
188,139,0
203,169,0
321,463,1
222,239,0
235,149,0
111,454,1
335,262,1
186,107,0
235,109,0
192,292,1
445,418,1
28,201,0
220,460,1
8,371,1
91,66,0
223,480,1
350,343,1
62,291,1
376,116,0
189,486,1
167,15,0
482,355,1
18,274,1
483,468,1
109,385,1
395,192,0
438,368,1
20,2,0
224,243,0
370,262,0
453,398,1
143,138,0
57,58,0
391,133,0
364,72,0
223,91,0
95,172,0
408,451,1
472,152,0
110,354,1
142,370,1
390,367,1
248,278,1
313,359,1
406,429,1
497,216,0
375,359,1
116,318,1
131,359,1
82,78,0
68,156,0
345,366,1
371,262,0
286,279,1
227,179,0
177,154,0
0,50,0
481,76,0
464,196,0
170,338,1
410,281,1
358,385,1
143,14,0
272,435,1
418,157,0
473,436,1
425,52,0
234,66,0
276,432,1
105,26,0
281,494,1
171,409,1
231,255,0
123,200,0
170,193,0
220,198,0
195,42,0
188,364,1
239,265,0
142,44,0
118,284,1
461,14,0
15,275,1
52,304,1
124,112,0
44,129,0
415,82,0
185,448,1
141,468,1
315,421,1
20,440,1
246,104,0
280,37,0
281,402,1
258,114,0
294,271,1
476,87,0
375,316,1
156,130,0
202,410,1
345,122,0
155,51,0
370,357,1
196,237,0
486,117,0
363,430,1
114,403,1
63,434,1
157,439,1
60,498,1
236,268,0
470,409,1
24,457,1
291,391,1
253,340,1
377,334,1
176,23,0
358,375,1
468,43,0
318,258,0
54,497,1
273,306,1
395,349,1
376,186,0
142,66,0
257,387,1
382,342,1
471,116,0
82,91,0
219,485,1
8,355,1
266,97,0
28,167,0
470,418,1
319,153,0
122,167,0
310,480,1
119,495,1
204,271,0
286,426,1
452,55,0
402,65,0
21,480,1
61,220,0
120,323,1
405,286,1
132,103,0
163,485,1
477,453,1
216,351,1
276,447,1
27,311,1
448,269,1
163,310,1
24,57,0
395,228,0
119,414,1
153,492,1
247,302,1
362,39,0
59,413,1
214,452,1
339,366,1
486,116,0
475,14,0
159,202,0
121,108,0
3,27,0
460,197,0
146,394,1
127,335,1
400,419,1
92,43,0
406,160,0
120,281,1
342,118,0
490,161,0
222,475,1
410,392,1
4,180,0
186,431,1
43,203,0
378,349,1
442,497,1
216,52,0
225,3,0
365,107,0
424,429,1
339,239,0
463,417,1
458,450,1
125,95,0
239,330,1
412,251,0
324,135,0
90,428,1
246,264,0
47,146,0
124,311,1
254,297,1
74,410,1
468,331,1
313,399,1
286,30,0
237,69,0
39,32,0
492,465,1
80,344,1
473,131,0
105,333,1
468,71,0
6,86,0
158,40,0
22,64,0
263,333,1
473,219,0
340,485,1
479,15,0
99,58,0
320,87,0
213,109,0
278,299,1
474,9,0
373,445,1
126,407,1
344,411,1
437,466,1
386,259,0
86,397,1
321,215,0
13,247,0
34,258,0
224,240,0
113,234,0
453,149,0
450,482,1
442,273,1
19,222,0
430,150,0
456,384,1
191,40,0
121,113,0
135,256,0
439,46,0
258,192,0
459,160,0
81,240,0
28,135,0
192,252,0
65,172,0
270,378,1
483,397,1
105,309,1
456,313,1
408,382,1
15,301,1
259,212,0
258,126,0
405,60,0
461,484,1
230,256,0
385,265,0
357,238,0
300,464,1
197,479,1
13,280,1
286,378,1
57,156,0
229,351,1
423,222,0
62,170,0
111,209,0
418,111,0
418,6,0
348,82,0
4,88,0
283,455,1
346,241,0
38,26,0
196,364,1
242,466,1
480,295,1
180,307,1
363,88,0
162,3,0
339,364,1
196,348,1
125,442,1
50,323,1
319,242,0
459,229,0
417,354,1
376,353,1
288,392,1
43,174,0
332,28,0
424,228,0
185,409,1
102,476,1
29,423,1
439,452,1
69,305,1
470,281,1
80,371,1
437,487,1
352,145,0
453,375,1
467,170,0
81,373,1
45,66,0
37,5,0
171,34,0
311,31,0
137,303,1
190,106,0
59,445,1
68,173,0
177,63,0
139,325,1
412,199,0
362,383,1
296,76,0
60,307,1
221,159,0
75,373,1
410,280,1
75,246,0
402,22,0
123,99,0
415,243,0
143,263,0
181,137,0
121,434,1
191,324,1
120,330,1
319,44,0
239,414,1
221,229,0
390,266,0
246,251,0
149,411,1
461,350,1
487,210,0
188,392,1
395,416,1
162,109,0
206,496,1
469,213,0
388,314,1
348,301,1
113,230,0
457,259,0
421,86,0
366,272,1
387,495,1
170,248,0
7,383,1
464,202,0
399,204,0
488,278,1
404,167,0
213,279,1
196,107,0
382,432,1
219,463,1
385,167,0
253,206,0
130,241,0
218,109,0
423,74,0
38,270,1
453,481,1
151,169,0
340,422,1
169,28,0
29,82,0
440,164,0
484,296,1
389,163,0
388,237,0
307,455,1
100,260,0
338,66,0
94,360,1
47,488,1
135,168,0
178,177,0
256,293,1
330,172,0
296,245,0
25,36,0
231,84,0
317,474,1
405,248,0
453,315,1
172,80,0
324,193,0
164,12,0
370,400,1
343,43,0
364,460,1
81,442,1
63,403,1
123,9,0
289,335,1
211,499,1
10,316,1
198,28,0
141,338,1
1,440,1
346,32,0
28,272,1
305,472,1
198,97,0
36,266,0
72,252,0
365,121,0
414,55,0
42,358,1
320,383,1
16,307,1
203,93,0
335,215,0
150,240,0
372,245,0
298,170,0
12,273,1
325,149,0
267,244,0
25,260,0
46,424,1
74,445,1
457,139,0
126,472,1
318,457,1
138,488,1
357,410,1
281,296,1
51,320,1
129,418,1
349,160,0
146,169,0
261,307,1
253,338,1
260,419,1
271,337,1
485,366,1
441,172,0
409,102,0
26,172,0
365,12,0
215,426,1
164,282,1
265,209,0
374,377,1
73,209,0
163,5,0
456,244,0
19,111,0
496,203,0
30,1,0
181,127,0
154,95,0
195,62,0
369,420,1
248,115,0
344,180,0
234,257,0
202,248,0
483,198,0
343,447,1
206,9,0
120,72,0
248,418,1
4,294,1
430,126,0
495,353,1
277,268,1
123,129,0
480,335,1
324,375,1
225,365,1
90,174,0
358,255,0
153,379,1
168,310,1
6,426,1
123,422,1
442,68,0
174,399,1
160,153,0
422,340,1
398,453,1
127,168,0
3,235,0
203,160,0
478,370,1
77,498,1
459,11,0
83,499,1
15,264,0
431,492,1
346,485,1
261,379,1
183,223,0
102,467,1
141,207,0
317,317,1
425,406,1
65,50,0
383,50,0
473,134,0
4,141,0
87,393,1
343,219,0
47,71,0
73,463,1
430,347,1
200,26,0
349,66,0
345,465,1
50,6,0
331,178,0
177,233,0
132,198,0
83,367,1
441,174,0
458,148,0
291,218,0
286,183,0
144,449,1
88,385,1
346,250,0
440,180,0
31,319,1
91,42,0
242,370,1
278,383,1
187,340,1
162,276,1
76,220,0
435,202,0
352,467,1
115,347,1
213,69,0
472,328,1
353,167,0
440,31,0
80,200,0
265,341,1
126,123,0
79,97,0
95,310,1
372,11,0
105,357,1
342,307,1
55,465,1
427,402,1
214,24,0
231,370,1
448,459,1
424,408,1
102,233,0
319,254,0
301,16,0
279,305,1
127,93,0
498,252,0
169,384,1
160,56,0
339,40,0
175,236,0
409,460,1
265,64,0
360,266,1
345,483,1
200,432,1
444,46,0
271,177,0
251,312,1
318,423,1
136,130,0
189,344,1
61,338,1
122,403,1
162,224,0
395,330,1
88,254,0
344,112,0
201,230,0
238,215,0
313,296,1
196,136,0
25,369,1
459,114,0
100,135,0
497,494,1
60,142,0
439,444,1
328,331,1
174,371,1
138,78,0
160,141,0
302,79,0
265,343,1
27,485,1
146,342,1
192,457,1
292,304,1
126,357,1
257,322,1
13,141,0
209,239,0
229,378,1
432,263,0
254,450,1
303,302,1
230,297,1
410,10,0
409,117,0
236,298,1
419,457,1
421,142,0
289,453,1
29,189,0
480,138,0
204,16,0
54,351,1
135,344,1
94,41,0
464,419,1
37,337,1
249,143,0
355,145,0
152,359,1
30,395,1
484,188,0
121,117,0
165,316,1
4,81,0
363,409,1
150,60,0
201,391,1
472,223,0
478,186,0
97,398,1
118,329,1
471,233,0
382,322,1
114,361,1
61,69,0
224,496,1
36,345,1
308,416,1
1,355,1
82,121,0
210,336,1
442,293,1
272,170,0
83,292,1
97,427,1
429,185,0
110,438,1
116,430,1
398,499,1
425,342,1
17,487,1
457,3,0
405,111,0
315,263,1
9,486,1
88,307,1
304,291,1
307,19,0
38,201,0
34,372,1
54,290,1
3,79,0
395,475,1
109,47,0
425,55,0
270,447,1
188,55,0
368,85,0
488,216,0
147,446,1
308,348,1
155,5,0
336,320,1
415,302,1
259,166,0
425,478,1
237,250,0
325,35,0
219,56,0
464,380,1
306,176,0
129,101,0
124,374,1
288,126,0
146,349,1
92,105,0
149,375,1
171,236,0
38,106,0
55,328,1
256,242,0
161,453,1
476,498,1
376,157,0
433,369,1
420,301,1
22,395,1
200,124,0
378,180,0
97,247,0
171,360,1
472,341,1
216,165,0
107,123,0
429,342,1
466,304,1
498,109,0
286,297,1
225,456,1
114,268,0
363,231,0
117,11,0
360,343,1
137,104,0
159,467,1
207,375,1
282,377,1
222,57,0
386,206,0
129,244,0
347,154,0
153,189,0
213,347,1
72,469,1
251,9,0
421,418,1
34,376,1
6,269,1
198,436,1
174,116,0
270,499,1
259,152,0
173,367,1
471,392,1
185,375,1
258,224,0
294,281,1
326,197,0
369,466,1
90,336,1
54,203,0
435,1,0
2,87,0
32,353,1
321,236,0
303,363,1
335,362,1
414,22,0
400,343,1
31,359,1
337,210,0
354,164,0
366,186,0
199,408,1
350,405,1
149,275,1
277,3,0
265,433,1
376,289,1
187,183,0
295,110,0
240,467,1
294,474,1
26,271,1
94,497,1
311,159,0
184,152,0
365,418,1
362,224,0
350,43,0
374,11,0
406,304,1
427,381,1
412,307,1
448,142,0
294,453,1
425,33,0
255,444,1
445,379,1
311,227,0
48,333,1
53,450,1
99,63,0
79,347,1
153,19,0
332,46,0
45,40,0
307,486,1
223,107,0
64,389,1
170,239,0
225,241,0
10,279,1
404,15,0
49,126,0
448,28,0
260,447,1
38,326,1
155,7,0
135,164,0
496,396,1
90,474,1
304,411,1
384,267,1
171,29,0
68,265,0
479,225,0
374,345,1
434,66,0
97,481,1
347,168,0
191,495,1
456,224,0
421,494,1
267,50,0
476,372,1
303,165,0
137,273,1
208,107,0
89,436,1
432,469,1
94,124,0
320,75,0
347,319,1
312,269,1
25,124,0
272,42,0
259,437,1
421,435,1
55,232,0
357,288,1
227,254,0
309,464,1
71,215,0
383,276,1
39,56,0
176,17,0
87,490,1
30,179,0
466,269,1
207,45,0
302,384,1
451,334,1
32,455,1
184,486,1
285,246,0
231,394,1
473,5,0
99,429,1
141,458,1
287,144,0
375,440,1
326,126,0
348,365,1
296,303,1
219,432,1
439,394,1
426,36,0
353,194,0
364,129,0
6,363,1
25,89,0
149,360,1
483,246,0
394,418,1
201,330,1
420,294,1
418,224,0
453,107,0
316,230,0
316,421,1
411,75,0
417,479,1
233,118,0
290,397,1
439,481,1
187,388,1
372,308,1
19,62,0
39,131,0
89,174,0
291,25,0
276,217,0
10,50,0
217,147,0
497,237,0
67,286,1
252,255,0
193,274,1
263,296,1
112,327,1
455,272,1
372,368,1
451,491,1
292,63,0
282,365,1
93,329,1
228,47,0
461,72,0
150,359,1
473,2,0
206,112,0
117,155,0
420,387,1
63,236,0
492,104,0
340,182,0
459,416,1
47,19,0
322,288,1
254,277,1
474,0,0
388,459,1
326,131,0
430,52,0
83,467,1
462,459,1
71,278,1
227,468,1
145,115,0
267,291,1
26,452,1
204,333,1
28,368,1
414,426,1
171,319,1
234,31,0
457,135,0
451,490,1
72,389,1
438,69,0
171,182,0
360,388,1
105,439,1
445,251,0
173,7,0
459,363,1
360,414,1
132,186,0
370,429,1
210,470,1
80,236,0
264,258,0
246,139,0
308,220,0
402,499,1
138,34,0
7,301,1
223,74,0
218,366,1
301,425,1
65,479,1
182,20,0
184,499,1
160,412,1
65,54,0
235,345,1
288,284,1
130,95,0
195,8,0
272,360,1
495,73,0
216,393,1
21,447,1
216,199,0
10,175,0
122,418,1
298,382,1
474,227,0
12,182,0
398,254,0
135,372,1
347,111,0
171,103,0
258,364,1
120,176,0
490,474,1
12,230,0
255,155,0
496,109,0
480,279,1
222,47,0
38,294,1
29,444,1
485,338,1
12,76,0
84,284,1
225,408,1
389,108,0
52,188,0
124,191,0
499,367,1
497,344,1
70,311,1
354,319,1
299,343,1
239,297,1
184,36,0
256,388,1
259,156,0
479,462,1
246,83,0
30,59,0
91,470,1
45,194,0
372,174,0
154,91,0
462,133,0
411,3,0
2,70,0
236,375,1
204,183,0
421,242,0
435,14,0
367,414,1
255,414,1
11,109,0
371,9,0
184,239,0
215,193,0
25,147,0
397,253,0
193,303,1
484,51,0
305,66,0
10,441,1
138,295,1
25,178,0
452,207,0
481,207,0
2,322,1
382,190,0
469,119,0
271,115,0
196,372,1
119,260,0
190,291,1
411,447,1
370,297,1
421,166,0
449,423,1
338,468,1
447,76,0
87,27,0
439,195,0
265,193,0
356,483,1
150,183,0
140,391,1
183,486,1
129,305,1
172,344,1
369,143,0
215,309,1
203,162,0
158,122,0
233,154,0
463,438,1
46,38,0
96,311,1
273,167,0
218,103,0
373,291,1
130,478,1
151,433,1
218,262,0
403,105,0
151,344,1
423,457,1
277,381,1
285,441,1
91,427,1
232,273,1
47,100,0
318,367,1
384,297,1
444,350,1
282,212,0
172,147,0
363,435,1
491,412,1
91,483,1
397,275,1
360,137,0
131,106,0
242,198,0
189,397,1
450,328,1
134,372,1
263,305,1
5,291,1
188,204,0
344,196,0
245,55,0
193,316,1
428,60,0
377,373,1
459,333,1
417,381,1
54,162,0
54,451,1
35,239,0
377,351,1
170,339,1
216,291,1
75,208,0
346,95,0
440,106,0
117,408,1
340,169,0
167,152,0
354,63,0
66,103,0
445,346,1
340,116,0
71,432,1
178,420,1
111,68,0
163,287,1
4,138,0
389,105,0
71,344,1
61,463,1
129,91,0
336,310,1
193,498,1
201,431,1
167,65,0
335,206,0
90,79,0
147,357,1
285,442,1
445,24,0
420,10,0
181,254,0
139,355,1
7,98,0
206,284,1
58,256,0
436,34,0
381,115,0
364,311,1
193,268,0
138,276,1
355,355,1
383,296,1
30,288,1
373,72,0
213,61,0
75,332,1
50,27,0
98,432,1
145,436,1
133,436,1
148,495,1
348,96,0
126,487,1
5,160,0
69,385,1
429,308,1
243,228,0
330,306,1
66,458,1
324,409,1
286,491,1
229,242,0
24,98,0
495,430,1
322,235,0
359,363,1
286,72,0
20,264,0
390,330,1
59,51,0
176,31,0
102,172,0
210,145,0
11,292,1
268,315,1
338,336,1
425,488,1
54,253,0
472,154,0
472,127,0
408,163,0
475,9,0
140,281,1
437,458,1
261,64,0
87,420,1
131,4,0
458,372,1
364,307,1
286,443,1
168,446,1
324,479,1
477,481,1
401,175,0
145,389,1
427,45,0
4,317,1
321,325,1
137,404,1
226,220,0
116,68,0
107,150,0
265,6,0
157,52,0
327,265,1
401,388,1
350,82,0
304,275,1
174,403,1
42,17,0
253,84,0
142,484,1
213,231,0
448,72,0
181,457,1
245,277,1
55,397,1
368,189,0
349,319,1
446,461,1
43,323,1
339,59,0
113,321,1
461,236,0
494,471,1
428,411,1
461,20,0
296,284,1
394,263,0
435,106,0
101,43,0
106,31,0
401,429,1
170,144,0
368,147,0
143,343,1
483,388,1
174,256,0
285,245,0
51,197,0
252,148,0
94,126,0
311,146,0
388,190,0
4,351,1
231,286,1
98,282,1
150,82,0
385,63,0
178,255,0
307,215,0
157,371,1
414,57,0
15,491,1
158,123,0
337,486,1
445,460,1
477,73,0
323,485,1
246,364,1
83,125,0
332,269,1
165,170,0
217,256,0
449,312,1
347,267,1
237,297,1
96,244,0
195,286,1
365,348,1
22,256,0
36,482,1
125,207,0
286,63,0
366,441,1
21,372,1
341,407,1
171,420,1
253,144,0
123,299,1
23,214,0
215,178,0
363,10,0
90,181,0
313,380,1
159,410,1
404,241,0
481,409,1
46,437,1
269,345,1
122,319,1
439,483,1
59,68,0
94,394,1
441,409,1
139,7,0
390,378,1
338,156,0
432,423,1
167,330,1
114,235,0
176,36,0
245,368,1
418,322,1
400,213,0
55,255,0
349,470,1
422,139,0
408,33,0
146,319,1
476,395,1
215,482,1
290,192,0
217,373,1
209,273,1
168,60,0
229,181,0
124,448,1
45,255,0
58,441,1
499,154,0
428,197,0
488,33,0
418,406,1
69,181,0
170,480,1
243,370,1
380,230,0
192,131,0
465,404,1
316,331,1
264,273,1
309,450,1
314,3,0
4,346,1
346,102,0
248,495,1
351,221,0
217,445,1
66,482,1
414,378,1
365,133,0
34,143,0
342,60,0
344,383,1
334,202,0
110,56,0
304,193,0
459,64,0
98,423,1
328,499,1
419,306,1
2,371,1
499,334,1
452,442,1
376,52,0
188,268,0
34,213,0
292,81,0
76,90,0
266,361,1
455,343,1
45,312,1
217,44,0
114,374,1
402,103,0
218,219,0
471,322,1
12,170,0
190,404,1
275,267,1
403,304,1
151,440,1
461,61,0
6,287,1
448,291,1
218,140,0
374,79,0
485,474,1
390,146,0
268,249,0
188,126,0
277,315,1
316,106,0
294,32,0
383,239,0
368,66,0
464,45,0
124,69,0
233,21,0
120,116,0
271,378,1
36,496,1
343,385,1
380,418,1
20,422,1
143,248,0
105,307,1
371,44,0
1,157,0
259,474,1
219,102,0
182,224,0
481,215,0
253,495,1
479,333,1
414,492,1
171,127,0
249,199,0
382,28,0
90,44,0
414,369,1
36,491,1
339,466,1
5,384,1
462,388,1
94,419,1
345,277,1
203,364,1
421,3,0
35,376,1
425,165,0
204,423,1
80,213,0
328,298,1
343,165,0
452,4,0
456,148,0
496,400,1
266,420,1
242,131,0
463,302,1
116,376,1
403,494,1
358,92,0
166,158,0
409,497,1
453,193,0
84,242,0
350,282,1
72,176,0
487,257,0
148,333,1
490,322,1
98,152,0
185,485,1
289,57,0
79,368,1
284,163,0
420,472,1
306,252,0
57,273,1
453,205,0
201,47,0
65,370,1
371,13,0
315,148,0
69,131,0
376,327,1
175,335,1
29,360,1
114,328,1
152,314,1
252,394,1
474,409,1
458,41,0
383,67,0
320,357,1
116,29,0
24,409,1
188,331,1
116,208,0
210,474,1
477,372,1
417,275,1
55,323,1
367,407,1
170,352,1
2,325,1
126,394,1
98,203,0
302,362,1
445,42,0
283,29,0
103,226,0
252,452,1
393,292,1
20,246,0
330,94,0
37,433,1
305,496,1
299,227,0
437,30,0
77,350,1
182,289,1
275,354,1
178,452,1
451,174,0
474,10,0
284,175,0
337,229,0
233,484,1
315,186,0
227,93,0
238,416,1
427,467,1
239,266,0
460,0,0
438,288,1
340,59,0
104,201,0
63,431,1
71,471,1
69,220,0
431,193,0
365,415,1
293,184,0
374,223,0
367,204,0
156,359,1
437,449,1
411,5,0
265,352,1
106,71,0
207,448,1
185,121,0
103,100,0
403,218,0
0,419,1
114,17,0
462,273,1
389,483,1
94,460,1
495,195,0
359,495,1
8,235,0
150,289,1
252,297,1
183,442,1
449,91,0
154,83,0
144,264,0
47,388,1
83,363,1
296,102,0
321,455,1
444,171,0
239,326,1
74,264,0
321,299,1
124,256,0
224,144,0
194,253,0
300,497,1
175,327,1
294,30,0
232,78,0
210,360,1
99,150,0
400,142,0
264,414,1
480,47,0
246,244,0
331,315,1
190,27,0
342,142,0
128,490,1
454,51,0
293,463,1
167,40,0
95,259,0
424,293,1
184,172,0
440,427,1
28,57,0
48,221,0
244,417,1
450,5,0
65,490,1
276,406,1
357,192,0
242,314,1
124,497,1
268,341,1
325,38,0
77,238,0
479,243,0
250,93,0
154,89,0
244,79,0
269,419,1
431,357,1
77,228,0
495,17,0
473,118,0
375,135,0
389,469,1
197,348,1
164,309,1
328,3,0
362,486,1
406,268,0
271,260,0
402,131,0
146,188,0
382,154,0
106,244,0
40,300,1
244,170,0
24,225,0
365,316,1
385,378,1
233,365,1
56,210,0
328,470,1
255,207,0
489,420,1
446,327,1
94,148,0
485,109,0
322,462,1
468,305,1
201,154,0
50,406,1
288,311,1
485,112,0
38,325,1
169,410,1
67,237,0
125,94,0
397,111,0
302,403,1
308,349,1
499,453,1
360,274,1
349,310,1
469,494,1
36,71,0
90,282,1
96,66,0
17,456,1
355,415,1
64,407,1
367,103,0
440,237,0
394,221,0
299,311,1
485,98,0
130,421,1
156,227,0
241,146,0
177,102,0
153,52,0
216,297,1
84,468,1
421,319,1
451,385,1
265,293,1
293,307,1
223,14,0
353,288,1
465,468,1
213,297,1
369,307,1
24,24,0
220,363,1
254,320,1
65,463,1
339,487,1
260,366,1
454,451,1
224,46,0
436,20,0
366,388,1
494,330,1
493,47,0
203,18,0
82,74,0
319,36,0
222,243,0
370,151,0
41,33,0
467,411,1
85,103,0
209,134,0
349,451,1
178,76,0
456,5,0
242,0,0
254,283,1
272,408,1
207,208,0
159,86,0
181,249,0
221,371,1
118,273,1
18,362,1
222,139,0
86,261,0
161,468,1
5,130,0
43,415,1
329,333,1
199,170,0
208,132,0
431,94,0
172,351,1
17,185,0
223,491,1
38,237,0
125,434,1
479,363,1
443,420,1
233,396,1
389,438,1
280,19,0
392,338,1
125,413,1
267,329,1
29,442,1
466,326,1
191,179,0
436,473,1
23,375,1
47,443,1
416,341,1
171,168,0
448,149,0
145,23,0
157,294,1
47,6,0
205,391,1
171,437,1
410,231,0
293,472,1
107,49,0
106,343,1
237,15,0
169,140,0
479,82,0
342,335,1
58,290,1
475,422,1
291,469,1
483,427,1
475,29,0
355,0,0
403,260,0
248,289,1
460,121,0
5,102,0
336,145,0
44,61,0
394,346,1
420,50,0
430,196,0
184,288,1
364,250,0
251,255,0
327,336,1
190,121,0
309,332,1
130,460,1
319,484,1
477,107,0
6,495,1
143,218,0
375,163,0
46,251,0
134,84,0
254,379,1
446,454,1
354,111,0
346,227,0
15,155,0
448,93,0
427,479,1
447,337,1
264,134,0
139,368,1
390,430,1
385,194,0
138,336,1
200,32,0
443,496,1
89,292,1
