x_0,x_1,y
941,546,1
249,127,1
733,431,1
232,167,1
575,330,1
410,670,0
746,150,1
319,719,0
280,652,0
782,53,1
454,151,1
212,564,0
803,501,1
75,466,0
795,31,1
748,37,1
460,165,1
428,295,1
9,106,0
674,496,1
25,49,0
869,220,1
914,726,0
828,23,1
728,411,1
221,292,0
957,757,0
693,493,1
111,13,1
595,28,1
899,89,1
989,487,1
57,187,0
133,563,0
567,40,1
55,629,0
72,678,0
381,417,0
584,270,1
476,618,0
574,708,0
162,218,0
365,712,0
772,464,1
748,202,1
13,495,0
802,66,1
111,639,0
44,132,0
44,400,0
249,173,1
655,580,0
278,205,1
817,618,0
388,220,1
952,48,1
184,664,0
268,111,1
136,132,0
7,16,0
537,696,0
892,104,1
999,553,1
569,610,0
962,70,1
848,396,1
690,634,0
382,415,0
897,562,1
603,442,1
316,558,0
106,711,0
727,212,1
342,6,1
207,325,0
1011,701,0
343,766,0
885,474,1
478,368,1
823,148,1
396,732,0
253,362,0
266,455,0
804,716,0
464,585,0
364,453,0
6,742,0
917,672,0
651,100,1
735,63,1
467,515,0
196,86,1
415,138,1
1007,333,1
268,345,0
583,14,1
458,459,0
152,257,0
341,739,0
176,134,1
291,373,0
44,299,0
312,164,1
307,745,0
78,484,0
844,547,1
907,251,1
935,417,1
246,45,1
373,236,1
987,449,1
460,37,1
296,185,1
226,713,0
43,707,0
135,150,0
593,544,0
14,423,0
282,299,0
225,166,1
373,389,0
729,596,0
233,655,0
683,325,1
563,720,0
754,36,1
631,555,0
58,514,0
753,592,0
376,295,1
769,223,1
9,505,0
259,172,1
112,170,0
252,84,1
231,651,0
466,31,1
668,312,1
228,429,0
187,581,0
11,102,0
531,443,0
778,465,1
798,585,0
253,617,0
260,458,0
735,287,1
168,108,1
1009,157,1
155,425,0
389,359,1
465,349,1
1011,163,1
817,146,1
67,9,1
48,0,1
835,413,1
448,341,1
617,629,0
500,133,1
23,620,0
30,532,0
690,399,1
32,351,0
430,247,1
534,129,1
895,413,1
290,294,0
646,554,0
50,282,0
163,75,1
677,297,1
122,335,0
762,695,0
53,96,0
297,677,0
603,690,0
308,426,0
253,237,0
655,101,1
124,706,0
1009,285,1
750,396,1
167,453,0
611,549,0
375,651,0
210,304,0
526,325,1
857,304,1
609,539,0
498,147,1
111,655,0
741,128,1
737,257,1
976,554,1
9,47,0
766,631,0
75,389,0
267,218,1
924,560,1
505,740,0
576,351,1
638,54,1
899,570,1
700,117,1
727,689,0
502,125,1
371,239,1
645,712,0
15,266,0
897,69,1
208,142,1
370,216,1
625,632,0
598,405,1
425,489,0
58,234,0
984,69,1
988,226,1
503,7,1
596,444,1
430,123,1
632,701,0
490,14,1
529,289,1
735,528,0
307,695,0
410,119,1
653,762,0
364,390,0
719,630,0
240,238,0
845,158,1
332,37,1
366,290,1
900,623,0
187,678,0
244,313,0
578,286,1
95,541,0
4,582,0
8,314,0
604,618,0
144,31,1
287,31,1
186,126,1
207,680,0
897,394,1
856,332,1
283,146,1
950,497,1
419,519,0
38,160,0
631,176,1
297,118,1
203,481,0
302,609,0
150,506,0
350,167,1
517,203,1
297,499,0
877,252,1
451,701,0
12,207,0
364,196,1
122,508,0
13,358,0
378,343,1
930,209,1
227,385,0
941,504,1
821,680,0
728,309,1
707,561,0
247,657,0
441,218,1
409,184,1
846,96,1
63,758,0
709,492,1
194,61,1
232,236,0
206,519,0
996,721,0
26,732,0
63,26,0
884,166,1
689,341,1
540,612,0
263,294,0
621,238,1
263,280,0
933,203,1
994,507,1
241,78,1
644,580,0
155,597,0
810,508,1
480,568,0
633,56,1
188,170,1
98,590,0
614,412,1
699,699,0
464,755,0
597,250,1
574,487,0
243,27,1
44,682,0
902,22,1
722,125,1
314,503,0
894,41,1
978,735,0
528,532,0
255,689,0
539,564,0
378,582,0
838,684,0
541,138,1
149,210,0
692,566,0
89,296,0
393,744,0
847,754,0
307,26,1
903,519,1
517,202,1
159,238,0
903,552,1
853,627,0
908,721,0
887,385,1
108,648,0
484,683,0
400,133,1
1019,260,1
80,618,0
394,640,0
407,492,0
874,647,0
587,538,0
7,55,0
571,442,1
466,337,1
726,406,1
802,140,1
952,389,1
950,2,1
844,339,1
725,128,1
404,681,0
168,635,0
243,248,0
110,715,0
61,215,0
952,366,1
171,191,0
847,629,0
762,402,1
453,136,1
848,550,1
299,468,0
32,424,0
253,402,0
205,397,0
1017,335,1
945,558,1
314,407,0
778,485,1
712,450,1
661,197,1
175,607,0
848,101,1
0,113,0
765,206,1
220,382,0
95,503,0
638,401,1
344,543,0
602,491,0
841,554,1
284,622,0
496,68,1
198,149,1
867,575,0
43,117,0
177,38,1
740,49,1
329,587,0
802,218,1
880,302,1
351,123,1
53,584,0
202,677,0
702,374,1
370,75,1
86,588,0
891,683,0
670,659,0
68,219,0
502,272,1
101,7,1
962,679,0
94,77,0
276,310,0
343,602,0
537,707,0
405,627,0
501,621,0
795,294,1
948,242,1
144,491,0
86,286,0
789,96,1
924,750,0
881,630,0
669,55,1
503,263,1
945,659,0
413,540,0
1006,171,1
154,259,0
563,202,1
67,534,0
191,437,0
209,582,0
950,183,1
155,306,0
852,709,0
772,288,1
394,17,1
788,110,1
668,186,1
869,129,1
795,369,1
272,204,1
710,547,0
271,284,0
292,274,0
736,765,0
443,733,0
1001,339,1
758,320,1
340,373,0
241,93,1
628,15,1
845,163,1
299,16,1
65,161,0
516,237,1
292,29,1
609,672,0
275,687,0
682,341,1
297,399,0
202,290,0
724,381,1
718,418,1
625,602,0
217,204,1
803,350,1
465,167,1
360,711,0
545,71,1
461,490,0
257,358,0
319,339,0
241,404,0
102,498,0
801,260,1
446,252,1
5,358,0
293,319,0
113,702,0
353,627,0
895,94,1
577,229,1
533,373,1
906,744,0
292,516,0
739,136,1
837,596,0
829,564,0
623,697,0
386,303,1
788,749,0
800,59,1
250,718,0
1016,455,1
151,125,1
823,737,0
39,470,0
331,523,0
371,617,0
250,738,0
583,338,1
294,249,1
282,83,1
982,244,1
50,670,0
12,8,0
927,380,1
181,493,0
124,330,0
268,466,0
887,298,1
328,81,1
980,20,1
59,141,0
87,195,0
198,175,1
125,203,0
419,428,0
973,664,0
274,194,1
778,524,1
509,224,1
445,389,1
378,552,0
286,217,1
272,130,1
264,128,1
198,503,0
96,288,0
65,514,0
152,357,0
472,367,1
387,202,1
719,295,1
327,481,0
454,83,1
670,672,0
688,678,0
921,616,0
308,116,1
235,524,0
630,749,0
656,581,0
191,483,0
926,128,1
846,759,0
823,202,1
901,149,1
560,104,1
992,148,1
506,105,1
886,568,1
186,17,1
480,320,1
335,727,0
199,179,1
739,740,0
48,51,0
538,272,1
332,337,0
995,0,1
28,516,0
610,429,1
241,698,0
625,435,1
59,35,0
881,681,0
954,89,1
864,49,1
781,279,1
417,214,1
361,130,1
634,121,1
934,684,0
129,555,0
283,653,0
279,146,1
399,753,0
998,736,0
56,642,0
944,191,1
29,259,0
106,479,0
490,440,0
798,472,1
469,745,0
46,417,0
337,192,1
269,247,1
942,686,0
187,116,1
822,669,0
369,634,0
64,374,0
747,741,0
128,87,0
358,250,1
12,753,0
730,67,1
263,470,0
769,352,1
342,300,1
812,386,1
584,365,1
1023,334,1
0,691,0
606,246,1
293,399,0
156,149,1
35,6,1
233,610,0
810,299,1
447,616,0
971,642,0
30,186,0
828,158,1
161,549,0
20,596,0
339,745,0
620,726,0
534,120,1
457,652,0
674,703,0
768,124,1
456,475,0
603,51,1
926,581,1
682,674,0
992,613,1
729,152,1
895,442,1
584,604,0
192,726,0
556,342,1
353,50,1
350,736,0
478,140,1
134,166,0
722,694,0
173,127,1
42,309,0
268,623,0
926,88,1
678,589,0
745,413,1
690,330,1
841,199,1
240,77,1
165,26,1
646,176,1
734,181,1
18,136,0
698,336,1
41,79,0
783,255,1
296,501,0
239,339,0
33,730,0
314,51,1
60,671,0
82,111,0
869,609,0
680,621,0
126,428,0
170,354,0
776,322,1
919,194,1
844,601,0
495,563,0
903,742,0
343,733,0
75,159,0
401,541,0
983,666,0
515,128,1
1020,57,1
449,170,1
983,674,0
394,136,1
845,110,1
575,26,1
244,167,1
269,654,0
206,212,0
483,37,1
472,592,0
697,658,0
546,473,0
86,115,0
657,346,1
908,157,1
717,244,1
343,181,1
417,309,1
999,92,1
994,602,1
35,46,0
740,451,1
356,237,1
700,760,0
962,285,1
291,145,1
667,444,1
543,158,1
985,208,1
129,62,1
253,181,1
656,336,1
474,453,0
145,709,0
611,15,1
494,375,1
653,418,1
455,18,1
330,767,0
265,8,1
254,43,1
282,435,0
33,76,0
960,685,0
957,547,1
1014,723,0
98,101,0
397,411,0
250,464,0
830,659,0
1014,759,0
38,213,0
589,436,1
945,217,1
580,337,1
873,67,1
584,722,0
687,340,1
931,227,1
146,59,1
218,240,0
696,331,1
770,619,0
612,52,1
560,227,1
903,728,0
204,258,0
918,94,1
430,659,0
196,587,0
32,420,0
976,489,1
337,292,1
911,354,1
176,656,0
192,280,0
667,629,0
507,93,1
891,536,1
539,460,0
261,66,1
958,262,1
406,30,1
589,288,1
247,469,0
142,101,1
618,489,0
263,496,0
457,190,1
98,374,0
201,631,0
342,440,0
1002,335,1
642,750,0
514,439,0
618,345,1
961,53,1
681,610,0
775,683,0
239,641,0
310,119,1
630,616,0
761,457,1
296,382,0
819,172,1
13,253,0
421,254,1
228,466,0
383,182,1
21,234,0
620,358,1
261,333,0
824,161,1
232,44,1
347,501,0
711,101,1
568,205,1
550,119,1
825,602,0
431,434,0
720,334,1
904,132,1
531,284,1
706,510,1
338,168,1
115,493,0
659,568,0
359,561,0
528,398,1
598,197,1
827,313,1
377,140,1
156,359,0
692,423,1
417,156,1
291,654,0
182,425,0
306,282,1
7,581,0
392,311,1
49,46,0
995,42,1
482,540,0
695,420,1
1,483,0
530,309,1
672,74,1
735,40,1
505,107,1
660,612,0
778,103,1
997,3,1
68,243,0
885,738,0
527,760,0
233,152,1
277,494,0
600,28,1
342,646,0
233,219,0
791,468,1
1022,301,1
285,252,1
973,190,1
764,148,1
598,94,1
545,512,0
286,211,1
499,314,1
129,434,0
156,92,1
990,265,1
684,58,1
823,73,1
274,541,0
397,488,0
715,475,1
53,545,0
551,552,0
731,522,0
642,2,1
193,153,1
33,427,0
531,421,1
79,616,0
144,291,0
624,332,1
395,1,1
119,327,0
610,0,1
315,557,0
898,264,1
830,258,1
443,722,0
863,552,1
11,327,0
407,717,0
1001,36,1
462,395,1
995,200,1
740,455,1
105,602,0
215,602,0
651,266,1
559,95,1
376,104,1
239,524,0
454,762,0
520,696,0
287,388,0
424,699,0
676,645,0
320,575,0
956,148,1
567,376,1
164,53,1
905,516,1
438,15,1
293,714,0
939,55,1
750,356,1
1008,77,1
195,88,1
764,649,0
126,493,0
84,638,0
849,128,1
2,259,0
723,213,1
43,214,0
416,114,1
61,606,0
995,647,0
542,136,1
770,276,1
880,380,1
886,576,1
334,299,1
188,114,1
635,703,0
415,477,0
954,760,0
893,388,1
282,762,0
442,637,0
696,60,1
167,294,0
640,29,1
634,542,0
844,28,1
438,593,0
19,534,0
473,438,0
380,419,0
762,671,0
387,438,0
109,511,0
971,212,1
651,424,1
503,709,0
999,759,0
73,149,0
272,406,0
730,230,1
352,12,1
970,531,1
345,130,1
363,450,0
113,714,0
196,66,1
959,462,1
876,147,1
996,350,1
835,142,1
177,736,0
138,60,1
568,721,0
51,724,0
248,491,0
943,540,1
470,707,0
872,460,1
683,384,1
511,599,0
215,133,1
955,103,1
696,232,1
333,389,0
542,686,0
815,52,1
616,544,0
652,453,1
720,4,1
110,171,0
419,39,1
701,571,0
47,445,0
735,0,1
560,233,1
221,367,0
599,216,1
423,456,0
497,129,1
279,62,1
603,237,1
339,679,0
282,502,0
707,219,1
856,376,1
298,426,0
89,245,0
1014,141,1
247,586,0
302,591,0
814,305,1
351,195,1
176,468,0
92,231,0
671,524,0
135,537,0
471,128,1
309,82,1
72,500,0
0,414,0
213,146,1
921,9,1
221,33,1
778,406,1
86,584,0
135,529,0
577,267,1
329,241,1
568,742,0
193,580,0
505,426,0
437,389,1
196,97,1
104,668,0
987,72,1
416,579,0
296,8,1
773,113,1
891,69,1
936,766,0
569,622,0
993,206,1
931,691,0
472,316,1
344,426,0
201,104,1
841,152,1
659,437,1
828,460,1
840,641,0
1000,482,1
631,54,1
600,340,1
323,628,0
643,708,0
908,168,1
687,355,1
635,23,1
603,624,0
451,445,0
559,405,1
614,310,1
269,559,0
427,736,0
184,289,0
409,641,0
422,648,0
809,206,1
264,127,1
660,315,1
12,39,0
904,41,1
63,518,0
531,606,0
627,655,0
973,707,0
466,301,1
323,635,0
765,657,0
201,110,1
668,46,1
606,167,1
179,667,0
21,551,0
967,21,1
804,578,0
115,705,0
113,240,0
330,71,1
572,721,0
723,318,1
123,573,0
606,406,1
777,49,1
352,408,0
148,446,0
755,496,1
2,754,0
485,311,1
418,538,0
99,96,0
781,218,1
925,592,0
145,312,0
179,710,0
519,61,1
453,694,0
413,569,0
610,732,0
839,462,1
550,726,0
964,364,1
230,218,0
605,465,1
752,616,0
511,481,0
930,456,1
905,63,1
893,291,1
730,651,0
71,346,0
512,206,1
771,462,1
206,137,1
480,356,1
108,504,0
182,727,0
213,672,0
724,405,1
619,588,0
275,543,0
474,153,1
241,446,0
844,607,0
480,466,0
543,472,0
750,366,1
604,413,1
977,649,0
209,75,1
339,243,1
708,587,0
903,581,1
300,532,0
386,578,0
35,412,0
576,79,1
79,740,0
276,620,0
178,425,0
553,371,1
1016,99,1
878,12,1
147,231,0
472,35,1
607,548,0
373,570,0
393,194,1
209,600,0
444,760,0
812,667,0
735,280,1
968,454,1
493,223,1
744,18,1
732,339,1
905,544,1
908,590,0
555,375,1
901,240,1
811,80,1
207,179,1
900,696,0
269,137,1
527,502,0
918,233,1
915,99,1
1009,763,0
466,222,1
962,589,1
317,88,1
536,179,1
503,31,1
387,431,0
410,428,0
180,611,0
510,462,0
711,229,1
773,100,1
358,383,0
598,72,1
930,474,1
553,17,1
300,53,1
264,680,0
965,245,1
127,420,0
109,140,0
721,562,0
344,538,0
255,637,0
512,167,1
730,383,1
87,318,0
719,95,1
727,501,1
979,128,1
778,688,0
157,143,1
321,127,1
2,659,0
219,611,0
613,274,1
714,198,1
99,143,0
818,673,0
1010,133,1
129,493,0
634,645,0
942,162,1
596,195,1
29,93,0
660,668,0
154,411,0
264,102,1
710,69,1
758,453,1
689,26,1
816,654,0
552,576,0
265,471,0
823,183,1
160,585,0
234,578,0
615,30,1
726,184,1
50,465,0
683,511,0
265,341,0
391,239,1
639,120,1
812,52,1
354,381,0
1012,10,1
882,327,1
671,622,0
568,465,0
125,315,0
533,693,0
846,39,1
164,553,0
649,440,1
477,680,0
44,478,0
244,650,0
969,684,0
30,159,0
716,533,0
1007,38,1
514,376,1
314,418,0
671,167,1
176,106,1
835,351,1
442,121,1
215,746,0
376,535,0
114,580,0
351,647,0
867,442,1
423,230,1
950,34,1
616,688,0
721,214,1
331,40,1
367,748,0
244,613,0
910,740,0
354,84,1
139,142,0
307,726,0
380,666,0
136,305,0
808,726,0
304,365,0
644,618,0
808,763,0
826,497,1
618,39,1
996,766,0
374,680,0
865,48,1
748,578,0
111,411,0
978,746,0
497,83,1
391,707,0
1003,138,1
495,409,1
323,35,1
427,223,1
319,683,0
78,727,0
286,176,1
465,77,1
932,66,1
357,400,0
514,361,1
551,341,1
861,638,0
795,728,0
921,67,1
303,737,0
170,482,0
646,467,1
967,24,1
346,592,0
753,664,0
1023,679,0
724,646,0
502,408,1
169,480,0
131,404,0
766,29,1
138,651,0
757,177,1
407,494,0
586,556,0
310,367,0
60,581,0
979,372,1
198,54,1
1021,516,1
12,736,0
387,648,0
488,736,0
964,757,0
864,683,0
436,485,0
299,598,0
581,556,0
45,286,0
238,92,1
293,197,1
37,712,0
600,351,1
242,403,0
838,346,1
1017,45,1
750,319,1
238,186,1
288,693,0
319,420,0
476,18,1
264,12,1
649,230,1
533,726,0
158,86,1
917,442,1
615,11,1
966,466,1
722,691,0
564,747,0
766,586,0
472,371,1
918,577,1
524,638,0
884,400,1
322,52,1
461,70,1
50,4,1
19,707,0
540,628,0
158,543,0
910,553,1
923,514,1
368,732,0
179,643,0
382,538,0
786,474,1
664,585,0
189,615,0
318,181,1
1020,6,1
141,124,0
664,478,1
556,627,0
35,83,0
785,534,1
475,339,1
1004,240,1
903,360,1
167,727,0
1007,386,1
601,637,0
3,236,0
553,537,0
303,233,1
893,569,1
152,678,0
765,363,1
615,25,1
402,207,1
531,752,0
410,571,0
639,650,0
149,558,0
540,397,1
1015,702,0
381,136,1
323,495,0
978,251,1
912,665,0
879,454,1
392,279,1
923,614,0
954,675,0
515,10,1
793,566,0
19,100,0
937,166,1
699,707,0
220,40,1
241,717,0
173,679,0
934,587,1
911,169,1
967,409,1
913,640,0
134,350,0
267,125,1
25,539,0
455,351,1
1015,67,1
748,714,0
941,278,1
669,121,1
344,470,0
260,209,1
550,212,1
12,358,0
79,739,0
149,647,0
146,451,0
973,232,1
275,352,0
468,642,0
581,0,1
16,204,0
284,377,0
387,361,1
480,37,1
56,449,0
660,9,1
945,647,0
934,471,1
297,6,1
775,256,1
155,266,0
287,212,1
813,69,1
758,319,1
53,138,0
909,525,1
310,634,0
127,603,0
609,111,1
663,687,0
424,286,1
885,652,0
236,122,1
893,763,0
727,656,0
920,400,1
533,558,0
276,352,0
916,544,1
666,621,0
681,205,1
565,571,0
762,32,1
312,386,0
728,10,1
640,703,0
252,567,0
382,79,1
226,105,1
160,299,0
732,103,1
929,313,1
119,693,0
189,511,0
406,421,0
339,483,0
91,73,0
178,237,0
716,529,0
508,226,1
280,442,0
302,97,1
333,116,1
509,402,1
679,101,1
679,233,1
853,578,0
476,446,0
969,199,1
212,115,1
973,180,1
230,434,0
824,309,1
598,635,0
610,289,1
429,88,1
487,151,1
368,19,1
745,85,1
795,148,1
302,555,0
737,64,1
930,307,1
687,518,0
285,701,0
408,501,0
430,707,0
1010,765,0
311,360,0
798,413,1
602,473,0
117,244,0
566,193,1
741,375,1
3,184,0
598,399,1
207,254,0
317,128,1
785,361,1
766,458,1
945,180,1
305,268,1
484,696,0
846,37,1
248,62,1
78,81,0
308,52,1
742,252,1
908,154,1
25,484,0
313,160,1
477,84,1
126,85,0
299,195,1
75,290,0
850,124,1
288,352,0
172,419,0
883,143,1
156,268,0
947,416,1
205,328,0
623,648,0
597,430,1
176,330,0
960,624,0
931,592,0
751,111,1
789,602,0
95,61,0
573,32,1
949,734,0
618,325,1
438,767,0
617,72,1
746,321,1
844,165,1
202,280,0
189,36,1
280,121,1
593,688,0
290,3,1
728,74,1
159,425,0
995,95,1
21,226,0
176,485,0
385,547,0
831,291,1
1005,508,1
237,176,1
194,587,0
654,571,0
177,229,0
619,439,1
26,613,0
423,255,1
666,729,0
528,488,0
463,347,1
617,539,0
559,346,1
207,414,0
581,12,1
474,751,0
1013,584,1
774,498,1
465,479,0
251,572,0
318,483,0
357,435,0
61,555,0
535,701,0
1017,516,1
798,305,1
319,88,1
341,628,0
627,624,0
218,84,1
439,58,1
935,671,0
487,424,0
262,403,0
871,489,1
312,155,1
842,254,1
256,371,0
976,730,0
754,266,1
963,743,0
948,11,1
448,542,0
797,212,1
625,691,0
174,145,1
901,545,1
899,96,1
780,271,1
520,623,0
880,665,0
598,145,1
745,664,0
1010,185,1
781,206,1
106,438,0
195,679,0
524,702,0
674,87,1
344,259,1
193,755,0
717,150,1
577,419,1
72,202,0
716,329,1
235,438,0
935,246,1
477,345,1
407,356,1
402,516,0
827,661,0
277,100,1
409,707,0
232,312,0
885,461,1
723,304,1
889,44,1
151,395,0
408,484,0
412,695,0
976,574,1
645,204,1
235,764,0
568,65,1
122,340,0
896,292,1
10,117,0
534,517,0
716,53,1
606,175,1
340,412,0
852,280,1
42,702,0
571,582,0
994,215,1
120,498,0
494,387,1
931,622,0
204,469,0
57,361,0
605,238,1
166,576,0
158,568,0
224,431,0
868,99,1
892,566,1
423,37,1
40,364,0
936,228,1
805,425,1
716,303,1
957,106,1
954,157,1
2,372,0
858,613,0
581,702,0
790,655,0
677,746,0
916,482,1
110,653,0
100,89,0
721,608,0
741,71,1
325,523,0
754,449,1
181,89,1
612,547,0
940,583,1
527,343,1
570,325,1
556,580,0
493,185,1
258,381,0
41,642,0
536,373,1
467,375,1
334,366,0
359,576,0
645,344,1
816,731,0
55,380,0
775,428,1
222,565,0
452,136,1
605,350,1
283,132,1
922,164,1
251,625,0
299,630,0
683,9,1
631,728,0
268,215,1
751,365,1
401,643,0
821,706,0
715,237,1
699,736,0
819,455,1
243,16,1
12,643,0
328,485,0
1005,194,1
52,337,0
2,357,0
717,235,1
197,313,0
996,283,1
813,203,1
972,724,0
332,632,0
1005,518,1
253,216,1
899,305,1
214,378,0
723,499,1
926,424,1
967,737,0
500,762,0
424,520,0
290,420,0
298,645,0
485,445,0
656,22,1
799,723,0
600,63,1
182,79,1
1016,131,1
868,169,1
58,561,0
764,87,1
485,520,0
98,394,0
337,496,0
831,482,1
61,382,0
24,703,0
839,557,1
417,303,1
587,422,1
163,379,0
981,290,1
832,530,1
39,333,0
712,605,0
885,579,0
560,244,1
475,46,1
232,490,0
301,542,0
417,665,0
10,650,0
350,554,0
574,736,0
353,740,0
529,305,1
172,609,0
670,639,0
660,405,1
910,84,1
622,755,0
521,734,0
394,584,0
739,656,0
50,751,0
474,63,1
957,615,0
365,302,1
400,621,0
938,131,1
496,131,1
505,96,1
250,32,1
134,17,1
755,385,1
376,504,0
670,346,1
571,590,0
761,332,1
690,597,0
242,136,1
777,249,1
46,12,1
900,233,1
967,515,1
428,527,0
263,637,0
20,178,0
335,478,0
505,500,0
646,344,1
842,313,1
975,54,1
620,210,1
904,640,0
473,267,1
319,357,0
437,401,0
49,509,0
694,149,1
296,373,0
909,632,0
277,509,0
688,131,1
702,193,1
102,593,0
143,155,0
12,734,0
841,46,1
573,220,1
996,520,1
639,526,0
1006,494,1
179,47,1
406,222,1
886,516,1
713,273,1
403,738,0
558,90,1
242,513,0
591,701,0
100,693,0
595,123,1
271,737,0
851,482,1
398,765,0
1000,594,1
269,315,0
903,110,1
735,57,1
2,699,0
55,621,0
88,686,0
569,509,0
69,721,0
950,577,1
104,2,1
643,723,0
219,78,1
325,60,1
557,33,1
93,764,0
120,124,0
109,100,0
688,160,1
390,381,0
308,622,0
636,698,0
465,224,1
22,377,0
330,484,0
329,464,0
150,567,0
509,703,0
263,24,1
708,245,1
680,57,1
222,226,0
450,707,0
493,439,0
596,316,1
666,168,1
129,297,0
370,458,0
123,627,0
42,713,0
686,98,1
284,37,1
162,141,1
706,548,0
21,751,0
428,32,1
823,128,1
277,350,0
5,378,0
946,222,1
904,4,1
790,587,0
82,680,0
577,375,1
123,561,0
519,71,1
419,108,1
373,689,0
644,579,0
862,150,1
505,271,1
683,673,0
737,742,0
735,463,1
544,40,1
393,493,0
414,614,0
764,430,1
775,522,1
957,135,1
149,160,0
945,213,1
140,482,0
862,500,1
146,84,1
947,482,1
97,635,0
909,276,1
153,693,0
680,705,0
790,158,1
27,47,0
794,335,1
466,758,0
79,673,0
277,718,0
920,761,0
711,274,1
889,717,0
906,360,1
814,96,1
776,228,1
44,347,0
113,531,0
607,752,0
362,372,0
548,500,0
930,393,1
304,65,1
950,468,1
154,522,0
635,294,1
227,28,1
683,176,1
607,754,0
959,242,1
140,24,1
786,738,0
453,46,1
39,290,0
368,224,1
252,78,1
428,755,0
279,265,0
409,542,0
863,482,1
873,634,0
770,261,1
510,210,1
276,141,1
133,522,0
686,683,0
412,337,1
806,328,1
436,627,0
374,347,1
438,481,0
559,706,0
506,72,1
112,565,0
143,468,0
813,345,1
338,685,0
549,716,0
278,178,1
856,366,1
167,576,0
849,642,0
214,665,0
225,13,1
574,216,1
46,617,0
383,332,1
142,305,0
116,267,0
984,709,0
777,232,1
976,514,1
355,506,0
635,164,1
639,682,0
604,507,0
754,482,1
499,715,0
756,451,1
160,573,0
19,760,0
29,31,0
684,660,0
950,450,1
26,385,0
975,437,1
215,462,0
176,277,0
413,666,0
153,293,0
838,411,1
116,597,0
814,718,0
156,408,0
553,407,1
662,297,1
568,305,1
411,504,0
111,211,0
629,756,0
2,591,0
772,457,1
601,127,1
421,756,0
101,385,0
525,740,0
41,89,0
349,270,1
380,470,0
424,80,1
118,614,0
1023,665,1
638,57,1
102,58,0
457,206,1
190,117,1
646,224,1
483,313,1
760,60,1
288,24,1
849,661,0
701,250,1
330,678,0
663,485,1
701,248,1
678,567,0
67,169,0
980,450,1
998,519,1
97,373,0
14,317,0
63,50,0
289,759,0
931,102,1
774,551,0
403,141,1
427,276,1
943,343,1
809,60,1
391,436,0
444,68,1
617,328,1
422,720,0
552,255,1
674,754,0
51,689,0
975,433,1
267,684,0
436,684,0
740,545,0
252,80,1
526,287,1
975,19,1
952,497,1
879,6,1
824,740,0
142,436,0
294,31,1
610,483,0
771,348,1
548,615,0
207,756,0
700,756,0
99,84,0
427,113,1
679,666,0
512,40,1
566,41,1
217,625,0
236,212,1
241,247,0
550,325,1
187,246,0
202,259,0
729,373,1
525,109,1
604,106,1
794,86,1
988,470,1
1006,655,0
379,129,1
715,749,0
27,183,0
489,737,0
486,539,0
1000,156,1
95,239,0
122,240,0
526,650,0
254,745,0
873,750,0
393,211,1
884,752,0
35,251,0
110,478,0
26,726,0
267,126,1
77,628,0
429,586,0
564,127,1
875,719,0
344,626,0
179,195,0
592,430,1
816,376,1
81,671,0
720,561,0
252,27,1
331,349,0
616,664,0
333,664,0
482,649,0
544,602,0
361,9,1
744,580,0
533,112,1
552,598,0
635,546,0
792,569,0
73,112,0
778,759,0
172,538,0
166,754,0
472,520,0
97,326,0
159,92,1
444,696,0
84,750,0
90,117,0
164,394,0
849,310,1
418,550,0
184,647,0
678,755,0
923,1,1
373,324,1
977,409,1
585,22,1
643,588,0
136,555,0
682,558,0
361,329,1
950,566,1
202,645,0
772,487,1
276,380,0
502,429,0
744,376,1
746,83,1
440,126,1
736,502,1
465,171,1
56,275,0
135,366,0
195,30,1
370,457,0
1007,16,1
774,400,1
745,336,1
135,582,0
231,313,0
996,726,0
769,462,1
163,521,0
129,691,0
87,469,0
452,285,1
883,69,1
163,543,0
469,536,0
936,568,1
3,157,0
861,490,1
23,634,0
878,442,1
617,493,0
24,599,0
404,588,0
244,400,0
272,147,1
259,420,0
637,138,1
247,642,0
765,73,1
856,159,1
565,32,1
148,312,0
77,329,0
945,688,0
153,347,0
660,153,1
268,364,0
82,443,0
579,352,1
390,492,0
225,25,1
91,402,0
109,681,0
902,345,1
439,631,0
180,540,0
533,414,1
343,339,0
359,623,0
670,648,0
85,340,0
888,177,1
33,184,0
863,125,1
641,84,1
897,140,1
206,195,1
149,516,0
555,520,0
361,389,0
157,722,0
253,471,0
648,757,0
627,449,1
1017,238,1
869,89,1
536,633,0
982,221,1
921,722,0
318,422,0
901,691,0
377,199,1
919,673,0
449,520,0
318,243,1
485,602,0
537,366,1
176,88,1
319,191,1
882,728,0
255,440,0
234,742,0
769,419,1
690,358,1
18,245,0
720,401,1
538,632,0
147,308,0
607,543,0
488,79,1
534,707,0
533,453,0
443,695,0
146,416,0
147,730,0
905,557,1
490,15,1
839,200,1
683,136,1
790,525,1
314,15,1
330,339,0
476,95,1
886,105,1
914,507,1
629,630,0
953,744,0
382,587,0
699,33,1
373,261,1
945,360,1
511,586,0
965,640,0
486,361,1
847,611,0
702,646,0
945,638,0
589,134,1
849,351,1
722,132,1
904,119,1
184,602,0
775,231,1
102,742,0
96,251,0
85,669,0
137,711,0
353,67,1
851,344,1
624,137,1
322,483,0
157,150,1
715,623,0
268,269,0
816,446,1
82,564,0
746,552,0
640,259,1
932,715,0
357,170,1
391,635,0
92,289,0
62,356,0
498,16,1
