x_0,x_1,y
393,266,1
446,230,1
286,317,0
62,439,1
369,247,0
332,181,0
165,343,0
126,255,0
198,74,1
249,140,0
30,75,1
183,471,1
232,35,1
292,146,0
258,187,0
264,317,0
247,328,0
149,365,1
280,252,0
373,366,1
174,292,0
285,303,0
200,322,0
439,115,1
168,227,0
42,390,1
420,497,1
493,76,1
121,228,0
495,100,1
232,174,0
173,246,0
454,143,1
112,253,0
149,159,0
119,407,1
34,269,1
438,295,1
407,364,1
340,262,0
332,224,0
121,354,1
337,197,0
202,125,0
320,284,0
285,182,0
327,318,0
339,353,1
182,472,1
219,104,1
208,133,0
451,334,1
242,209,0
165,308,0
157,137,0
177,160,0
141,50,1
245,175,0
399,0,1
382,176,1
316,167,0
162,73,1
264,220,0
223,249,0
247,156,0
476,424,1
151,301,0
164,138,0
143,245,0
409,13,1
266,414,1
87,100,1
32,221,1
39,315,1
185,199,0
173,166,0
177,91,1
50,223,1
363,432,1
231,227,0
296,191,0
206,153,0
137,192,0
178,315,0
10,171,1
227,235,0
201,288,0
324,313,0
260,9,1
149,312,0
221,334,0
431,132,1
268,326,0
345,231,0
468,290,1
254,355,0
9,490,1
341,308,0
398,299,1
314,227,0
293,298,0
438,487,1
120,203,0
127,288,0
259,259,0
94,409,1
77,363,1
119,255,0
317,213,0
144,14,1
259,148,0
263,208,0
163,250,0
208,180,0
236,452,1
479,71,1
382,504,1
104,382,1
255,97,1
213,331,0
35,469,1
94,92,1
281,410,1
29,187,1
327,253,0
488,278,1
254,230,0
309,115,1
216,250,0
285,253,0
138,198,0
5,132,1
202,118,0
427,145,1
21,348,1
410,82,1
406,260,1
355,261,0
293,131,0
291,275,0
381,430,1
282,367,1
310,137,0
441,118,1
22,76,1
166,270,0
320,482,1
171,199,0
161,176,0
303,133,0
60,369,1
71,448,1
208,201,0
347,201,0
394,146,1
49,118,1
253,390,1
200,151,0
200,309,0
104,443,1
255,159,0
311,341,0
357,415,1
100,332,1
16,127,1
173,371,1
166,240,0
250,248,0
390,457,1
197,250,0
192,413,1
211,228,0
304,254,0
290,152,0
390,40,1
233,296,0
255,413,1
183,214,0
238,49,1
329,29,1
444,411,1
422,294,1
260,220,0
36,114,1
45,143,1
35,485,1
263,198,0
190,378,1
212,158,0
224,511,1
95,91,1
128,188,0
499,179,1
248,351,0
379,169,1
162,15,1
372,362,1
405,201,1
338,356,1
289,47,1
212,332,0
315,300,0
225,133,0
342,316,0
259,177,0
288,181,0
104,38,1
241,123,0
158,300,0
37,181,1
302,197,0
281,117,0
1,324,1
284,14,1
463,13,1
411,400,1
115,197,0
322,310,0
356,254,0
201,195,0
222,274,0
309,240,0
339,169,0
187,230,0
464,312,1
178,170,0
241,228,0
291,315,0
57,3,1
181,195,0
245,265,0
214,344,0
255,113,0
32,458,1
256,95,1
236,121,0
171,488,1
243,340,0
302,176,0
240,8,1
372,0,1
58,52,1
321,151,0
208,339,0
482,499,1
279,201,0
73,394,1
166,145,0
430,37,1
429,251,1
209,209,0
47,130,1
278,240,0
110,362,1
402,149,1
315,326,0
260,317,0
505,448,1
84,120,1
409,421,1
337,213,0
169,72,1
262,219,0
138,184,0
155,209,0
141,201,0
173,408,1
336,322,0
208,246,0
504,389,1
333,208,0
285,115,0
246,222,0
224,340,0
182,189,0
272,355,0
268,291,0
253,234,0
408,170,1
47,424,1
279,119,0
176,448,1
27,471,1
265,266,0
360,222,0
222,73,1
62,493,1
332,69,1
405,295,1
134,313,0
299,439,1
360,263,0
153,192,0
324,331,0
495,13,1
438,395,1
192,300,0
286,173,0
341,293,0
331,492,1
498,357,1
243,199,0
134,162,0
282,341,0
333,151,0
300,193,0
292,334,0
127,268,0
303,148,0
253,352,0
25,319,1
228,289,0
138,310,0
87,34,1
2,179,1
236,66,1
322,250,0
236,279,0
321,450,1
285,398,1
161,202,0
262,357,0
282,255,0
132,188,0
150,166,0
319,440,1
292,309,0
511,105,1
215,287,0
49,497,1
373,186,1
271,348,0
125,238,0
110,394,1
129,229,0
326,260,0
284,313,0
222,90,1
481,349,1
44,443,1
414,115,1
377,322,1
495,55,1
223,355,0
242,296,0
163,74,1
312,277,0
275,138,0
450,2,1
309,283,0
146,468,1
183,347,0
334,233,0
92,148,1
165,442,1
162,295,0
145,329,0
310,361,1
191,308,0
319,201,0
299,137,0
175,317,0
0,133,1
225,179,0
182,278,0
36,21,1
194,441,1
59,469,1
60,446,1
233,206,0
330,214,0
486,468,1
342,317,0
249,193,0
262,243,0
223,326,0
148,52,1
296,353,0
2,259,1
253,267,0
324,48,1
460,184,1
186,324,0
489,87,1
63,460,1
277,0,1
256,20,1
74,62,1
135,46,1
347,234,0
167,181,0
315,10,1
499,257,1
121,281,0
228,277,0
319,319,0
336,278,0
400,5,1
199,151,0
15,110,1
159,344,1
115,249,0
271,225,0
282,330,0
153,227,0
209,38,1
483,98,1
148,259,0
263,171,0
356,196,0
349,319,1
236,257,0
388,222,1
272,469,1
142,110,1
64,342,1
329,101,1
27,443,1
507,396,1
68,211,1
264,187,0
242,421,1
80,3,1
351,90,1
198,70,1
297,304,0
238,387,1
441,3,1
216,116,0
176,260,0
202,239,0
176,10,1
278,338,0
110,398,1
503,269,1
204,193,0
6,293,1
245,503,1
54,376,1
171,392,1
434,102,1
419,174,1
123,336,1
508,495,1
384,47,1
213,204,0
52,97,1
60,182,1
283,358,0
112,402,1
216,187,0
168,315,0
298,482,1
353,172,0
119,270,0
221,24,1
165,256,0
438,238,1
250,155,0
306,70,1
260,139,0
251,123,0
174,269,0
379,434,1
238,325,0
194,414,1
277,212,0
174,289,0
196,325,0
494,221,1
146,292,0
297,225,0
143,224,0
216,224,0
304,304,0
238,291,0
403,24,1
88,26,1
300,140,0
220,406,1
299,253,0
384,195,1
291,417,1
218,224,0
135,280,0
160,158,0
55,165,1
42,192,1
254,322,0
509,307,1
280,196,0
128,209,0
251,312,0
237,215,0
66,19,1
232,180,0
233,157,0
269,217,0
258,510,1
367,36,1
424,87,1
233,462,1
76,307,1
469,380,1
197,449,1
254,295,0
357,262,0
254,27,1
508,439,1
352,135,1
152,191,0
200,295,0
354,297,0
88,370,1
462,232,1
141,248,0
305,219,0
163,28,1
233,254,0
216,254,0
353,246,0
206,270,0
117,234,0
384,212,1
20,451,1
295,149,0
103,52,1
131,238,0
319,150,0
133,77,1
268,347,0
164,228,0
0,220,1
25,274,1
286,196,0
192,291,0
338,319,0
158,242,0
197,203,0
474,124,1
436,92,1
353,190,0
337,273,0
217,332,0
273,312,0
364,63,1
237,507,1
316,209,0
133,51,1
60,175,1
471,248,1
309,301,0
131,99,1
258,240,0
159,200,0
84,116,1
255,147,0
364,262,0
415,495,1
303,99,1
227,213,0
91,508,1
450,398,1
211,344,0
253,311,0
32,122,1
228,341,0
176,280,0
262,382,1
489,298,1
265,216,0
346,296,0
400,24,1
179,122,0
430,381,1
403,22,1
267,206,0
383,391,1
473,78,1
291,221,0
261,48,1
228,359,0
214,146,0
448,24,1
343,205,0
394,98,1
269,17,1
203,202,0
250,215,0
99,179,1
189,115,0
316,28,1
45,41,1
338,170,0
210,239,0
343,284,0
189,247,0
131,185,0
243,318,0
361,490,1
264,349,0
160,253,0
166,239,0
262,485,1
295,65,1
243,230,0
398,393,1
363,328,1
469,399,1
241,279,0
213,60,1
345,313,0
484,4,1
284,413,1
326,338,1
376,221,1
303,275,0
262,188,0
157,10,1
174,53,1
368,87,1
214,136,0
188,440,1
251,427,1
223,200,0
256,190,0
150,268,0
279,203,0
269,197,0
279,433,1
231,237,0
482,112,1
457,278,1
254,290,0
293,419,1
486,131,1
253,229,0
414,164,1
328,332,0
124,296,0
244,168,0
241,392,1
244,295,0
281,198,0
285,238,0
166,292,0
96,250,1
52,293,1
195,335,0
81,17,1
459,494,1
247,89,1
374,102,1
227,143,0
348,179,0
462,18,1
402,456,1
370,258,1
292,124,0
166,302,0
260,195,0
496,260,1
251,492,1
306,222,0
506,276,1
113,414,1
280,299,0
212,308,0
327,191,0
95,27,1
160,233,0
235,159,0
332,81,1
304,348,0
287,204,0
349,193,0
412,433,1
250,61,1
446,302,1
319,297,0
187,258,0
30,442,1
479,506,1
297,196,0
310,211,0
122,162,1
254,118,0
197,153,0
380,22,1
204,344,0
435,42,1
494,103,1
196,286,0
162,252,0
119,199,0
273,65,1
502,243,1
244,270,0
278,317,0
335,357,1
132,218,0
131,287,0
481,452,1
331,207,0
141,155,0
170,252,0
202,310,0
45,262,1
188,480,1
491,272,1
125,409,1
220,126,0
212,183,0
509,380,1
399,311,1
315,415,1
212,243,0
245,212,0
281,311,0
299,304,0
370,57,1
398,148,1
408,299,1
225,329,0
216,39,1
188,314,0
261,142,0
61,75,1
106,415,1
221,182,0
330,274,0
82,391,1
324,69,1
270,347,0
141,183,0
415,119,1
227,7,1
14,466,1
169,334,0
154,152,0
49,363,1
226,174,0
478,15,1
345,494,1
162,158,0
463,60,1
200,332,0
170,255,0
253,259,0
6,137,1
337,415,1
476,326,1
207,293,0
416,329,1
151,59,1
290,248,0
164,241,0
314,80,1
142,262,0
337,379,1
183,246,0
110,452,1
320,235,0
298,128,0
147,230,0
146,41,1
231,130,0
212,262,0
280,152,0
79,284,1
279,143,0
197,339,0
193,291,0
339,498,1
38,410,1
343,397,1
118,435,1
377,23,1
380,326,1
376,64,1
253,357,0
332,137,1
261,105,1
110,371,1
224,344,0
445,116,1
325,41,1
154,181,0
234,294,0
202,111,0
447,511,1
216,268,0
183,308,0
429,174,1
224,173,0
154,223,0
138,235,0
141,174,0
245,245,0
346,220,0
143,258,0
280,335,0
247,413,1
15,270,1
437,92,1
60,267,1
215,215,0
250,242,0
135,397,1
311,411,1
46,4,1
362,447,1
139,216,0
467,10,1
230,364,0
367,118,1
143,477,1
301,319,0
390,371,1
247,349,0
354,283,0
257,120,0
4,488,1
6,457,1
343,210,0
345,172,0
406,240,1
476,28,1
382,503,1
278,291,0
203,294,0
93,166,1
489,357,1
412,324,1
175,366,1
299,129,0
142,75,1
161,277,0
231,325,0
476,2,1
216,342,0
146,179,0
412,87,1
273,133,0
84,432,1
267,237,0
77,418,1
239,446,1
428,213,1
234,379,1
235,52,1
87,468,1
207,262,0
321,228,0
244,416,1
389,323,1
398,383,1
301,351,0
5,180,1
19,9,1
462,357,1
33,332,1
267,218,0
215,141,0
158,312,0
40,141,1
239,183,0
209,163,0
301,183,0
288,75,1
295,287,0
381,331,1
97,138,1
207,157,0
358,321,1
274,439,1
191,426,1
320,257,0
308,337,0
406,422,1
359,200,0
171,194,0
232,469,1
93,20,1
9,273,1
314,184,0
344,151,1
335,153,0
319,328,0
36,89,1
320,73,1
158,310,0
191,406,1
269,465,1
171,281,0
320,418,1
417,219,1
163,354,1
251,452,1
443,83,1
111,95,1
305,168,0
440,184,1
146,174,0
274,180,0
478,233,1
154,212,0
164,176,0
256,56,1
6,243,1
143,308,0
110,123,1
469,460,1
245,114,0
296,46,1
194,184,0
196,89,1
191,283,0
120,3,1
297,330,0
80,9,1
305,293,0
361,335,1
121,405,1
223,274,0
142,457,1
136,432,1
242,325,0
227,443,1
231,294,0
166,208,0
294,354,0
317,255,0
191,263,0
362,434,1
511,473,1
58,367,1
466,214,1
177,316,0
155,42,1
307,165,0
257,292,0
317,2,1
308,421,1
99,144,1
84,311,1
313,337,0
314,289,0
324,150,0
347,430,1
426,33,1
392,12,1
113,221,0
276,271,0
306,249,0
245,444,1
209,193,0
434,489,1
235,262,0
15,56,1
35,153,1
241,177,0
274,188,0
459,103,1
306,196,0
168,195,0
192,246,0
359,38,1
136,247,0
133,241,0
193,207,0
274,329,0
481,191,1
427,257,1
248,347,0
127,43,1
217,169,0
82,356,1
287,224,0
309,226,0
242,319,0
382,253,1
284,300,0
157,340,0
183,244,0
200,248,0
204,457,1
238,25,1
340,447,1
264,338,0
384,484,1
204,279,0
285,111,1
307,139,0
225,201,0
158,456,1
105,215,1
247,232,0
242,353,0
471,207,1
127,189,0
487,52,1
469,35,1
263,43,1
313,290,0
211,239,0
154,304,0
211,46,1
267,152,0
96,485,1
368,213,0
417,11,1
194,296,0
313,266,0
210,333,0
210,343,0
45,391,1
197,143,0
184,357,0
86,260,1
222,170,0
276,320,0
292,260,0
483,235,1
395,361,1
266,224,0
350,377,1
337,193,0
115,227,0
160,286,0
102,457,1
386,337,1
103,499,1
33,78,1
412,81,1
179,170,0
456,432,1
195,207,0
191,252,0
292,175,0
259,120,0
468,123,1
222,339,0
20,61,1
81,348,1
481,482,1
115,493,1
275,123,0
239,86,1
20,190,1
282,147,0
244,163,0
143,257,0
488,253,1
246,243,0
298,209,0
354,256,0
460,427,1
364,263,0
189,159,0
53,382,1
69,1,1
246,52,1
403,315,1
165,265,0
304,345,0
47,442,1
273,329,0
166,410,1
57,259,1
462,268,1
145,86,1
451,145,1
250,166,0
290,425,1
258,207,0
489,338,1
121,255,0
68,460,1
276,285,0
85,418,1
212,233,0
321,363,1
308,304,0
496,451,1
370,228,0
30,443,1
179,319,0
20,27,1
196,252,0
282,493,1
269,117,0
361,215,0
299,265,0
226,170,0
228,338,0
253,213,0
457,286,1
306,145,0
242,327,0
336,296,0
84,73,1
244,196,0
63,372,1
156,432,1
215,482,1
92,496,1
267,222,0
278,163,0
375,338,1
255,202,0
266,151,0
182,355,0
459,428,1
378,25,1
35,23,1
306,361,1
230,185,0
180,269,0
203,464,1
36,476,1
86,187,1
199,430,1
112,262,0
326,278,0
263,217,0
180,473,1
87,45,1
41,47,1
478,304,1
140,372,1
63,60,1
73,295,1
202,360,0
17,501,1
413,341,1
238,232,0
307,142,0
334,220,0
178,193,0
266,195,0
328,427,1
484,266,1
348,465,1
235,140,0
292,268,0
187,272,0
50,425,1
192,481,1
388,494,1
164,218,0
241,265,0
358,41,1
424,429,1
191,284,0
338,146,1
492,182,1
330,183,0
340,67,1
167,210,0
295,326,0
141,218,0
402,490,1
375,111,1
258,360,0
219,157,0
230,410,1
64,52,1
222,280,0
342,451,1
56,456,1
47,371,1
284,213,0
175,107,1
415,25,1
341,209,0
192,134,0
330,272,0
271,259,0
267,312,0
320,295,0
223,117,0
219,266,0
43,12,1
142,217,0
230,110,0
313,332,0
347,165,0
297,125,0
115,394,1
141,35,1
109,307,1
241,263,0
281,56,1
198,224,0
448,365,1
268,314,0
489,390,1
287,325,0
277,226,0
92,300,1
394,421,1
327,362,1
391,219,1
151,159,0
157,328,0
253,254,0
277,188,0
171,232,0
73,314,1
372,388,1
304,421,1
415,80,1
300,266,0
119,208,0
335,216,0
222,343,0
392,97,1
154,337,0
491,28,1
263,265,0
148,223,0
110,221,0
395,383,1
245,170,0
98,433,1
107,58,1
266,186,0
359,346,1
339,260,0
225,298,0
270,328,0
152,46,1
323,245,0
464,360,1
198,159,0
283,251,0
332,262,0
393,280,1
298,250,0
339,215,0
264,285,0
154,444,1
464,285,1
237,489,1
182,33,1
191,32,1
11,422,1
362,162,1
292,209,0
251,173,0
106,478,1
43,193,1
237,467,1
432,421,1
104,221,1
338,20,1
199,49,1
312,449,1
163,260,0
110,242,0
301,135,0
257,202,0
251,160,0
187,126,0
174,151,0
242,77,1
209,325,0
337,377,1
321,237,0
349,261,0
230,28,1
156,200,0
129,335,1
282,265,0
306,207,0
297,26,1
35,236,1
256,475,1
365,270,0
475,285,1
179,89,1
392,493,1
92,131,1
148,173,0
379,488,1
130,145,1
251,303,0
262,289,0
370,142,1
30,400,1
45,439,1
230,32,1
40,474,1
285,122,0
343,275,0
416,440,1
193,200,0
240,125,0
47,399,1
225,307,0
138,171,0
447,97,1
350,384,1
156,249,0
89,59,1
167,156,0
285,195,0
296,378,1
181,153,0
340,154,0
232,217,0
482,368,1
324,15,1
61,404,1
189,85,1
59,26,1
502,119,1
216,348,0
469,88,1
242,289,0
95,345,1
125,290,0
159,146,0
371,21,1
287,187,0
479,8,1
322,284,0
109,218,0
163,285,0
257,81,1
147,137,1
334,472,1
187,468,1
333,198,0
245,115,0
53,208,1
177,270,0
7,241,1
264,191,0
157,485,1
411,393,1
62,188,1
187,152,0
464,349,1
468,199,1
254,335,0
327,304,0
355,352,1
311,343,0
287,220,0
174,152,0
81,457,1
89,3,1
345,259,0
335,230,0
170,209,0
258,108,0
98,372,1
286,220,0
306,454,1
338,294,0
337,217,0
223,237,0
207,498,1
254,133,0
164,66,1
304,220,0
120,283,0
22,363,1
102,369,1
190,393,1
98,453,1
240,172,0
493,390,1
254,110,0
142,125,1
29,242,1
289,342,0
223,193,0
44,211,1
203,363,0
217,141,0
148,311,0
157,370,1
366,59,1
147,145,0
305,338,0
182,242,0
270,278,0
416,294,1
146,313,0
487,363,1
267,172,0
214,172,0
20,104,1
503,9,1
442,157,1
244,400,1
454,92,1
261,303,0
120,135,1
256,194,0
377,119,1
130,294,0
335,296,0
334,213,0
297,323,0
471,220,1
280,362,0
280,332,0
439,281,1
62,289,1
281,224,0
310,272,0
265,160,0
237,71,1
320,128,1
99,65,1
132,486,1
383,289,1
311,506,1
317,342,0
495,352,1
294,511,1
139,490,1
95,34,1
106,445,1
430,411,1
83,255,1
312,205,0
504,206,1
130,301,0
302,336,0
243,145,0
510,393,1
190,345,0
271,430,1
177,241,0
293,204,0
156,310,0
178,353,0
425,326,1
86,125,1
255,256,0
212,422,1
234,187,0
187,127,0
336,324,0
63,310,1
318,62,1
292,74,1
304,315,0
467,277,1
248,499,1
182,21,1
450,85,1
178,150,0
278,24,1
326,228,0
187,316,0
416,444,1
54,173,1
274,185,0
172,312,0
400,351,1
47,402,1
429,222,1
35,263,1
229,439,1
154,497,1
416,122,1
20,65,1
366,413,1
447,243,1
330,155,0
32,151,1
145,231,0
463,365,1
178,461,1
106,422,1
119,244,0
194,259,0
294,234,0
410,490,1
402,208,1
198,199,0
295,207,0
213,270,0
304,153,0
262,448,1
321,161,0
451,128,1
205,173,0
19,24,1
414,60,1
9,206,1
200,250,0
273,205,0
241,99,1
147,275,0
301,257,0
510,505,1
156,316,0
252,331,0
59,488,1
489,476,1
366,89,1
245,217,0
251,345,0
46,314,1
283,304,0
311,139,0
218,431,1
465,495,1
225,161,0
328,215,0
257,190,0
11,361,1
242,361,0
500,30,1
328,436,1
451,212,1
228,136,0
237,302,0
357,172,1
221,116,0
435,257,1
318,180,0
197,24,1
302,271,0
221,440,1
360,366,1
114,233,0
14,62,1
209,286,0
73,106,1
39,2,1
136,236,0
394,239,1
454,361,1
356,130,1
341,196,0
121,71,1
147,49,1
124,289,0
150,4,1
456,118,1
120,138,1
212,284,0
114,395,1
435,71,1
199,119,0
234,368,0
255,173,0
19,61,1
269,138,0
213,273,0
254,167,0
232,193,0
51,331,1
249,250,0
106,453,1
96,267,1
80,34,1
209,161,0
410,141,1
324,364,1
231,341,0
206,167,0
444,273,1
144,430,1
302,341,0
165,260,0
457,285,1
326,73,1
314,301,0
359,195,0
82,119,1
293,379,1
0,404,1
398,155,1
471,60,1
223,341,0
292,484,1
1,442,1
126,5,1
129,18,1
118,164,1
506,293,1
387,354,1
270,142,0
306,302,0
31,489,1
89,221,1
76,178,1
269,201,0
86,477,1
379,465,1
382,66,1
280,147,0
460,280,1
278,360,0
38,428,1
155,210,0
216,287,0
442,82,1
37,270,1
450,46,1
250,312,0
134,185,0
458,65,1
324,212,0
226,399,1
380,302,1
446,405,1
350,247,0
135,89,1
100,180,1
198,161,0
158,27,1
203,176,0
239,396,1
114,200,0
35,291,1
162,17,1
121,336,1
213,145,0
206,189,0
255,127,0
161,503,1
340,310,0
0,51,1
277,446,1
122,99,1
163,437,1
317,251,0
367,17,1
61,380,1
13,363,1
174,89,1
279,233,0
348,45,1
460,484,1
351,275,0
308,151,0
29,301,1
45,336,1
123,33,1
157,115,1
47,359,1
364,322,1
492,92,1
273,315,0
70,240,1
397,431,1
80,501,1
212,67,1
18,400,1
250,327,0
214,51,1
42,338,1
225,411,1
346,510,1
91,94,1
130,290,0
434,162,1
317,186,0
241,134,0
266,379,1
30,64,1
301,165,0
481,135,1
216,159,0
497,231,1
212,343,0
142,495,1
193,262,0
64,173,1
261,225,0
405,312,1
425,318,1
419,156,1
301,184,0
313,414,1
274,307,0
222,203,0
135,503,1
372,332,1
429,355,1
368,459,1
274,326,0
248,249,0
288,356,0
4,475,1
390,411,1
193,55,1
338,302,0
287,310,0
56,399,1
185,332,0
190,246,0
498,69,1
155,259,0
203,158,0
279,214,0
276,204,0
271,230,0
277,211,0
227,236,0
361,137,1
416,459,1
251,408,1
346,426,1
198,256,0
270,192,0
431,332,1
193,483,1
429,193,1
331,248,0
450,50,1
180,350,0
158,194,0
364,127,1
34,421,1
480,373,1
79,353,1
26,464,1
459,167,1
3,497,1
15,299,1
505,376,1
195,456,1
172,263,0
199,132,0
168,336,0
239,364,0
379,471,1
188,20,1
82,113,1
385,272,1
480,430,1
243,370,1
111,250,0
295,145,0
238,428,1
166,255,0
290,277,0
265,124,0
182,1,1
197,214,0
284,446,1
241,216,0
124,350,1
334,171,0
234,211,0
170,346,0
346,239,0
483,481,1
134,401,1
329,309,0
227,200,0
508,458,1
170,336,0
206,237,0
72,488,1
256,219,0
197,295,0
339,172,0
139,225,0
155,270,0
22,324,1
451,164,1
3,266,1
241,284,0
342,194,0
155,5,1
441,320,1
354,506,1
350,317,1
31,312,1
19,88,1
437,185,1
267,262,0
240,132,0
304,146,0
37,8,1
227,145,0
339,386,1
127,241,0
348,360,1
471,470,1
349,236,0
91,263,1
508,489,1
283,322,0
15,239,1
293,324,0
138,197,0
289,320,0
247,189,0
180,82,1
10,88,1
65,401,1
37,220,1
337,310,0
338,93,1
338,188,0
257,147,0
193,427,1
235,272,0
3,447,1
111,436,1
250,460,1
75,477,1
216,365,0
302,156,0
160,345,1
343,218,0
84,328,1
161,224,0
247,195,0
173,205,0
189,382,1
232,227,0
128,268,0
444,382,1
308,169,0
385,104,1
351,435,1
332,259,0
336,423,1
261,424,1
160,57,1
172,313,0
58,122,1
339,157,0
193,143,0
23,459,1
255,337,0
253,206,0
360,186,0
347,342,1
478,116,1
311,85,1
156,153,0
168,428,1
315,137,0
326,267,0
219,140,0
147,168,0
212,110,0
484,423,1
344,477,1
75,396,1
135,300,0
371,235,0
227,151,0
358,253,0
202,17,1
118,209,0
265,330,0
229,48,1
401,290,1
203,159,0
179,480,1
195,398,1
253,119,0
243,302,0
72,141,1
253,350,0
116,231,0
449,429,1
317,289,0
166,283,0
192,145,0
158,464,1
157,213,0
263,508,1
222,306,0
152,253,0
109,481,1
191,347,0
359,402,1
199,187,0
268,268,0
323,214,0
429,248,1
294,164,0
102,12,1
346,215,0
245,282,0
224,275,0
303,27,1
246,126,0
201,148,0
119,267,0
488,430,1
194,122,0
168,94,1
474,220,1
171,133,0
238,401,1
226,110,0
126,201,0
130,129,1
341,489,1
252,313,0
60,252,1
243,173,0
265,325,0
46,293,1
143,147,0
366,466,1
112,167,1
243,322,0
462,505,1
61,363,1
347,65,1
220,345,0
14,151,1
225,286,0
130,239,0
344,292,0
195,220,0
222,237,0
359,192,0
139,389,1
309,102,1
321,293,0
300,204,0
465,474,1
411,359,1
293,248,0
134,175,0
156,268,0
209,318,0
177,315,0
377,382,1
358,236,0
129,132,1
434,219,1
190,183,0
144,199,0
118,106,1
432,411,1
65,343,1
260,465,1
263,285,0
500,498,1
296,148,0
395,474,1
282,157,0
300,296,0
417,256,1
329,275,0
140,215,0
396,422,1
63,71,1
412,421,1
58,201,1
212,329,0
293,130,0
116,203,0
259,254,0
117,145,1
428,56,1
299,188,0
155,138,0
204,206,0
86,201,1
209,291,0
162,306,0
156,320,0
134,191,0
258,115,0
163,215,0
267,304,0
21,181,1
435,365,1
224,280,0
415,134,1
155,320,0
90,447,1
199,331,0
435,502,1
205,254,0
368,264,0
452,238,1
297,65,1
361,247,0
386,395,1
61,309,1
241,431,1
106,61,1
138,274,0
459,271,1
383,81,1
235,264,0
383,374,1
213,337,0
81,156,1
328,60,1
323,280,0
191,409,1
200,255,0
49,193,1
257,201,0
163,164,0
295,425,1
137,28,1
259,261,0
496,442,1
319,391,1
453,301,1
329,464,1
313,306,0
158,223,0
237,393,1
204,505,1
234,236,0
267,189,0
199,353,0
31,491,1
302,228,0
423,83,1
116,283,0
293,147,0
286,378,1
73,301,1
293,356,0
483,41,1
415,494,1
362,25,1
277,345,0
426,134,1
168,281,0
397,185,1
213,147,0
152,59,1
260,345,0
193,0,1
226,356,0
359,316,1
7,305,1
374,75,1
329,497,1
291,49,1
286,116,0
482,94,1
107,242,0
395,36,1
415,438,1
44,339,1
48,485,1
167,175,0
379,235,1
212,247,0
26,162,1
398,32,1
303,23,1
230,273,0
316,294,0
470,436,1
170,185,0
293,240,0
386,183,1
247,191,0
250,143,0
367,206,0
137,7,1
175,284,0
214,154,0
476,486,1
484,181,1
184,82,1
375,358,1
151,265,0
279,244,0
27,459,1
207,166,0
69,68,1
222,443,1
231,214,0
119,222,0
169,200,0
130,296,0
229,346,0
105,343,1
225,115,0
243,171,0
294,110,1
260,491,1
191,251,0
369,245,0
227,315,0
344,176,0
306,248,0
294,160,0
163,222,0
70,445,1
385,83,1
481,269,1
103,326,1
360,240,0
244,242,0
153,190,0
247,90,1
77,158,1
482,471,1
255,300,0
193,119,0
305,223,0
175,504,1
234,215,0
203,245,0
442,80,1
189,323,0
41,385,1
230,287,0
404,135,1
439,4,1
444,30,1
486,126,1
320,368,1
110,15,1
146,149,0
34,13,1
390,100,1
128,372,1
239,202,0
157,398,1
175,141,0
225,164,0
260,302,0
214,297,0
105,126,1
382,154,1
481,104,1
48,381,1
475,271,1
195,187,0
364,447,1
320,105,1
104,332,1
398,227,1
448,442,1
289,81,1
438,333,1
333,228,0
122,435,1
260,442,1
122,187,0
267,479,1
361,212,0
278,129,0
447,361,1
256,174,0
120,214,0
252,234,0
147,282,0
151,433,1
278,124,0
326,144,0
304,168,0
330,489,1
259,414,1
348,271,0
381,177,1
356,220,0
242,244,0
216,77,1
196,426,1
269,27,1
39,37,1
275,226,0
458,240,1
66,132,1
166,260,0
344,303,0
23,192,1
158,341,0
93,399,1
68,402,1
226,129,0
470,500,1
280,257,0
254,161,0
114,239,0
197,253,0
5,183,1
344,2,1
355,323,1
294,301,0
315,163,0
231,381,1
360,229,0
243,119,0
322,192,0
291,146,0
390,487,1
252,314,0
330,205,0
120,191,0
393,346,1
428,333,1
259,351,0
349,218,0
67,484,1
174,311,0
323,236,0
457,177,1
188,251,0
92,55,1
203,372,1
125,275,0
150,408,1
287,232,0
227,244,0
25,3,1
193,62,1
110,226,0
123,349,1
351,208,0
121,278,0
483,269,1
241,187,0
245,289,0
75,47,1
395,422,1
164,303,0
241,396,1
307,147,0
496,124,1
190,213,0
300,124,0
203,89,1
374,468,1
359,236,0
201,379,1
340,309,0
363,238,0
212,145,0
268,307,0
129,213,0
132,182,0
179,247,0
186,234,0
185,331,0
301,506,1
237,337,0
459,186,1
196,198,0
123,30,1
126,258,0
211,78,1
304,422,1
146,287,0
278,277,0
204,189,0
314,225,0
158,297,0
154,204,0
275,247,0
140,293,0
107,117,1
162,214,0
470,35,1
56,379,1
174,245,0
249,297,0
488,473,1
52,507,1
212,499,1
185,251,0
196,321,0
321,172,0
387,206,1
275,305,0
510,470,1
35,61,1
464,59,1
408,366,1
253,342,0
169,7,1
279,216,0
361,183,1
227,292,0
154,298,0
334,77,1
196,251,0
168,284,0
258,328,0
227,333,0
135,262,0
229,136,0
264,307,0
164,159,0
177,226,0
58,348,1
144,139,1
368,88,1
115,19,1
206,425,1
511,70,1
68,447,1
241,247,0
77,345,1
332,166,0
137,183,0
34,311,1
382,206,1
230,139,0
160,313,0
156,183,0
131,312,0
278,137,0
317,316,0
241,144,0
343,83,1
488,202,1
303,32,1
248,293,0
271,121,0
310,386,1
188,292,0
121,244,0
178,302,0
224,507,1
447,196,1
285,452,1
